tipo_de_arco,i,j,s,a,b,c,m,n
transporte,F_1_saida,CD_4_entrada,8,0,126,0.0,73,16
transporte,F_1_saida,CD_4_entrada,9,0,88,0.0,74,16
transporte,F_2_saida,CD_0_entrada,0,0,80,0.0,62,19
transporte,F_2_saida,CD_0_entrada,1,0,126,0.0,73,73
transporte,F_2_saida,CD_0_entrada,2,0,115,0.0,31,95
transporte,F_2_saida,CD_0_entrada,3,0,154,0.0,77,27
transporte,F_2_saida,CD_0_entrada,4,0,176,0.0,85,10
transporte,F_2_saida,CD_0_entrada,5,0,148,0.0,108,48
transporte,F_2_saida,CD_0_entrada,6,0,161,0.0,48,99
transporte,F_2_saida,CD_0_entrada,7,0,76,0.0,66,56
transporte,F_2_saida,CD_0_entrada,8,0,182,0.0,80,18
transporte,F_2_saida,CD_0_entrada,9,0,127,0.0,41,91
transporte,F_2_saida,CD_1_entrada,0,0,138,0.0,32,42
transporte,F_2_saida,CD_1_entrada,1,0,165,0.0,23,59
transporte,F_2_saida,CD_1_entrada,2,0,88,0.0,31,38
transporte,F_2_saida,CD_1_entrada,3,0,128,0.0,69,75
transporte,F_2_saida,CD_1_entrada,4,0,80,0.0,78,88
transporte,F_2_saida,CD_1_entrada,5,0,83,0.0,26,51
transporte,F_2_saida,CD_1_entrada,6,0,105,0.0,21,77
transporte,F_2_saida,CD_1_entrada,7,0,73,0.0,52,40
transporte,F_2_saida,CD_1_entrada,8,0,166,0.0,82,16
transporte,F_2_saida,CD_1_entrada,9,0,128,0.0,67,12
transporte,F_2_saida,CD_2_entrada,0,0,147,0.0,25,55
transporte,F_2_saida,CD_2_entrada,1,0,85,0.0,37,38
transporte,F_2_saida,CD_2_entrada,2,0,89,0.0,39,13
transporte,F_2_saida,CD_2_entrada,3,0,72,0.0,75,27
transporte,F_2_saida,CD_2_entrada,4,0,154,0.0,110,42
transporte,F_2_saida,CD_2_entrada,5,0,85,0.0,93,69
transporte,F_2_saida,CD_2_entrada,6,0,81,0.0,109,25
transporte,F_2_saida,CD_2_entrada,7,0,27,0.0,44,65
transporte,F_2_saida,CD_2_entrada,8,0,62,0.0,70,18
transporte,F_2_saida,CD_2_entrada,9,0,74,0.0,84,63
transporte,F_2_saida,CD_3_entrada,0,0,150,0.0,104,48
transporte,F_2_saida,CD_3_entrada,1,0,39,0.0,93,98
transporte,F_2_saida,CD_3_entrada,2,0,139,0.0,25,91
transporte,F_2_saida,CD_3_entrada,3,0,133,0.0,48,99
transporte,F_2_saida,CD_3_entrada,4,0,110,0.0,81,73
transporte,F_2_saida,CD_3_entrada,5,0,62,0.0,25,38
transporte,F_2_saida,CD_3_entrada,6,0,126,0.0,38,55
transporte,F_2_saida,CD_3_entrada,7,0,131,0.0,62,78
transporte,F_2_saida,CD_3_entrada,8,0,184,0.0,80,64
transporte,F_2_saida,CD_3_entrada,9,0,125,0.0,49,12
transporte,F_2_saida,CD_4_entrada,0,0,127,0.0,63,57
transporte,F_2_saida,CD_4_entrada,1,0,89,0.0,32,82
transporte,F_2_saida,CD_4_entrada,2,0,131,0.0,23,79
transporte,F_2_saida,CD_4_entrada,3,0,140,0.0,78,71
transporte,F_2_saida,CD_4_entrada,4,0,67,0.0,95,25
transporte,F_2_saida,CD_4_entrada,5,0,142,0.0,25,52
transporte,F_2_saida,CD_4_entrada,6,0,75,0.0,78,14
transporte,F_2_saida,CD_4_entrada,7,0,84,0.0,54,49
transporte,F_2_saida,CD_4_entrada,8,0,112,0.0,88,53
transporte,F_2_saida,CD_4_entrada,9,0,135,0.0,41,78
transporte,F_3_saida,CD_0_entrada,0,0,91,0.0,71,49
transporte,F_3_saida,CD_0_entrada,1,0,118,0.0,44,49
transporte,F_3_saida,CD_0_entrada,2,0,85,0.0,60,42
transporte,F_3_saida,CD_0_entrada,3,0,150,0.0,31,62
transporte,F_3_saida,CD_0_entrada,4,0,67,0.0,32,38
transporte,F_3_saida,CD_0_entrada,5,0,124,0.0,50,21
transporte,F_3_saida,CD_0_entrada,6,0,118,0.0,58,12
transporte,F_3_saida,CD_0_entrada,7,0,55,0.0,61,97
transporte,F_3_saida,CD_0_entrada,8,0,74,0.0,82,73
transporte,F_3_saida,CD_0_entrada,9,0,37,0.0,64,15
transporte,F_3_saida,CD_1_entrada,0,0,109,0.0,79,46
transporte,F_3_saida,CD_1_entrada,1,0,99,0.0,55,99
transporte,F_3_saida,CD_1_entrada,2,0,124,0.0,46,15
transporte,F_3_saida,CD_1_entrada,3,0,94,0.0,32,51
transporte,F_3_saida,CD_1_entrada,4,0,147,0.0,68,82
transporte,F_3_saida,CD_1_entrada,5,0,128,0.0,93,84
transporte,F_3_saida,CD_1_entrada,6,0,140,0.0,50,30
transporte,F_3_saida,CD_1_entrada,7,0,93,0.0,76,13
transporte,F_3_saida,CD_1_entrada,8,0,20,0.0,46,48
transporte,F_3_saida,CD_1_entrada,9,0,68,0.0,62,98
transporte,F_3_saida,CD_2_entrada,0,0,153,0.0,31,75
transporte,F_3_saida,CD_2_entrada,1,0,56,0.0,103,38
transporte,F_3_saida,CD_2_entrada,2,0,147,0.0,22,61
transporte,F_3_saida,CD_2_entrada,3,0,114,0.0,75,89
transporte,F_3_saida,CD_2_entrada,4,0,114,0.0,67,83
transporte,F_3_saida,CD_2_entrada,5,0,92,0.0,77,78
transporte,F_3_saida,CD_2_entrada,6,0,78,0.0,97,96
transporte,F_3_saida,CD_2_entrada,7,0,146,0.0,106,91
transporte,F_3_saida,CD_2_entrada,8,0,119,0.0,66,89
transporte,F_3_saida,CD_2_entrada,9,0,148,0.0,101,28
transporte,F_3_saida,CD_3_entrada,0,0,36,0.0,38,62
transporte,F_3_saida,CD_3_entrada,1,0,105,0.0,21,16
transporte,F_3_saida,CD_3_entrada,2,0,146,0.0,64,92
transporte,F_3_saida,CD_3_entrada,3,0,141,0.0,58,63
transporte,F_3_saida,CD_3_entrada,4,0,108,0.0,44,32
transporte,F_3_saida,CD_3_entrada,5,0,91,0.0,96,39
transporte,F_3_saida,CD_3_entrada,6,0,154,0.0,41,29
transporte,F_3_saida,CD_3_entrada,7,0,100,0.0,83,25
transporte,F_3_saida,CD_3_entrada,8,0,93,0.0,28,31
transporte,F_3_saida,CD_3_entrada,9,0,106,0.0,23,34
transporte,F_3_saida,CD_4_entrada,0,0,77,0.0,76,87
transporte,F_3_saida,CD_4_entrada,1,0,54,0.0,79,70
transporte,F_3_saida,CD_4_entrada,2,0,159,0.0,25,12
transporte,F_3_saida,CD_4_entrada,3,0,141,0.0,69,60
transporte,F_3_saida,CD_4_entrada,4,0,78,0.0,47,67
transporte,F_3_saida,CD_4_entrada,5,0,141,0.0,88,81
transporte,F_3_saida,CD_4_entrada,6,0,93,0.0,24,94
transporte,F_3_saida,CD_4_entrada,7,0,129,0.0,79,17
transporte,F_3_saida,CD_4_entrada,8,0,156,0.0,45,20
transporte,F_3_saida,CD_4_entrada,9,0,186,0.0,74,15
transporte,F_4_saida,CD_0_entrada,0,0,153,0.0,102,39
transporte,F_4_saida,CD_0_entrada,1,0,132,0.0,22,64
transporte,F_4_saida,CD_0_entrada,2,0,128,0.0,50,35
transporte,F_4_saida,CD_0_entrada,3,0,114,0.0,70,80
transporte,F_4_saida,CD_0_entrada,4,0,80,0.0,74,74
transporte,F_4_saida,CD_0_entrada,5,0,38,0.0,30,68
transporte,F_4_saida,CD_0_entrada,6,0,108,0.0,88,44
transporte,F_4_saida,CD_0_entrada,7,0,59,0.0,23,25
transporte,F_4_saida,CD_0_entrada,8,0,93,0.0,33,36
transporte,F_4_saida,CD_0_entrada,9,0,123,0.0,87,48
transporte,F_4_saida,CD_1_entrada,0,0,93,0.0,107,56
transporte,F_4_saida,CD_1_entrada,1,0,54,0.0,51,52
transporte,F_4_saida,CD_1_entrada,2,0,146,0.0,111,86
transporte,F_4_saida,CD_1_entrada,3,0,33,0.0,53,57
transporte,F_4_saida,CD_1_entrada,4,0,105,0.0,19,12
transporte,F_4_saida,CD_1_entrada,5,0,120,0.0,91,95
transporte,F_4_saida,CD_1_entrada,6,0,158,0.0,25,47
transporte,F_4_saida,CD_1_entrada,7,0,116,0.0,34,16
transporte,F_4_saida,CD_1_entrada,8,0,122,0.0,40,66
transporte,F_4_saida,CD_1_entrada,9,0,121,0.0,93,11
transporte,F_4_saida,CD_2_entrada,0,0,94,0.0,86,41
transporte,F_4_saida,CD_2_entrada,1,0,95,0.0,95,56
transporte,F_4_saida,CD_2_entrada,2,0,152,0.0,95,25
transporte,F_4_saida,CD_2_entrada,3,0,66,0.0,32,78
transporte,F_4_saida,CD_2_entrada,4,0,117,0.0,70,47
transporte,F_4_saida,CD_2_entrada,5,0,57,0.0,56,65
transporte,F_4_saida,CD_2_entrada,6,0,153,0.0,41,89
transporte,F_4_saida,CD_2_entrada,7,0,79,0.0,50,87
transporte,F_4_saida,CD_2_entrada,8,0,102,0.0,115,63
transporte,F_4_saida,CD_2_entrada,9,0,33,0.0,38,33
transporte,F_4_saida,CD_3_entrada,0,0,82,0.0,82,83
transporte,F_4_saida,CD_3_entrada,1,0,165,0.0,55,75
transporte,F_4_saida,CD_3_entrada,2,0,167,0.0,36,28
transporte,F_4_saida,CD_3_entrada,3,0,101,0.0,64,15
transporte,F_4_saida,CD_3_entrada,4,0,153,0.0,24,79
transporte,F_4_saida,CD_3_entrada,5,0,67,0.0,20,90
transporte,F_4_saida,CD_3_entrada,6,0,151,0.0,84,14
transporte,F_4_saida,CD_3_entrada,7,0,135,0.0,73,39
transporte,F_4_saida,CD_3_entrada,8,0,108,0.0,56,46
transporte,F_4_saida,CD_3_entrada,9,0,105,0.0,32,30
transporte,F_4_saida,CD_4_entrada,0,0,189,0.0,54,48
transporte,F_4_saida,CD_4_entrada,1,0,72,0.0,78,49
transporte,F_4_saida,CD_4_entrada,2,0,123,0.0,88,49
transporte,F_4_saida,CD_4_entrada,3,0,62,0.0,50,53
transporte,F_4_saida,CD_4_entrada,4,0,69,0.0,52,45
transporte,F_4_saida,CD_4_entrada,5,0,140,0.0,101,95
transporte,F_4_saida,CD_4_entrada,6,0,85,0.0,107,84
transporte,F_4_saida,CD_4_entrada,7,0,40,0.0,61,57
transporte,F_4_saida,CD_4_entrada,8,0,161,0.0,39,75
transporte,F_4_saida,CD_4_entrada,9,0,88,0.0,44,14
transporte,CD_0_saida,CD_1_entrada,0,0,115,0.0,44,14
transporte,CD_0_saida,CD_1_entrada,1,0,115,0.0,77,44
transporte,CD_0_saida,CD_1_entrada,2,0,140,0.0,34,71
transporte,CD_0_saida,CD_1_entrada,3,0,45,0.0,68,93
transporte,CD_0_saida,CD_1_entrada,4,0,35,0.0,75,44
transporte,CD_0_saida,CD_1_entrada,5,0,112,0.0,65,56
transporte,CD_0_saida,CD_1_entrada,6,0,120,0.0,76,77
transporte,CD_0_saida,CD_1_entrada,7,0,89,0.0,108,11
transporte,CD_0_saida,CD_1_entrada,8,0,121,0.0,73,89
transporte,CD_0_saida,CD_1_entrada,9,0,131,0.0,93,77
transporte,CD_0_saida,CD_2_entrada,0,0,95,0.0,37,55
transporte,CD_0_saida,CD_2_entrada,1,0,147,0.0,75,96
transporte,CD_0_saida,CD_2_entrada,2,0,163,0.0,60,21
transporte,CD_0_saida,CD_2_entrada,3,0,188,0.0,41,79
transporte,CD_0_saida,CD_2_entrada,4,0,111,0.0,28,67
transporte,CD_0_saida,CD_2_entrada,5,0,74,0.0,85,11
transporte,CD_0_saida,CD_2_entrada,6,0,41,0.0,77,82
transporte,CD_0_saida,CD_2_entrada,7,0,97,0.0,33,21
transporte,CD_0_saida,CD_2_entrada,8,0,182,0.0,56,84
transporte,CD_0_saida,CD_2_entrada,9,0,83,0.0,26,48
transporte,CD_0_saida,CD_3_entrada,0,0,158,0.0,55,53
transporte,CD_0_saida,CD_3_entrada,1,0,67,0.0,40,51
transporte,CD_0_saida,CD_3_entrada,2,0,72,0.0,29,41
transporte,CD_0_saida,CD_3_entrada,3,0,141,0.0,47,56
transporte,CD_0_saida,CD_3_entrada,4,0,98,0.0,61,75
transporte,CD_0_saida,CD_3_entrada,5,0,150,0.0,86,13
transporte,CD_0_saida,CD_3_entrada,6,0,109,0.0,50,15
transporte,CD_0_saida,CD_3_entrada,7,0,154,0.0,88,32
transporte,CD_0_saida,CD_3_entrada,8,0,97,0.0,27,13
transporte,CD_0_saida,CD_3_entrada,9,0,108,0.0,95,65
transporte,CD_0_saida,CD_4_entrada,0,0,133,0.0,110,70
transporte,CD_0_saida,CD_4_entrada,1,0,66,0.0,46,33
transporte,CD_0_saida,CD_4_entrada,2,0,87,0.0,99,67
transporte,CD_0_saida,CD_4_entrada,3,0,157,0.0,71,77
transporte,CD_0_saida,CD_4_entrada,4,0,176,0.0,69,29
transporte,CD_0_saida,CD_4_entrada,5,0,161,0.0,85,26
transporte,CD_0_saida,CD_4_entrada,6,0,137,0.0,84,67
transporte,CD_0_saida,CD_4_entrada,7,0,93,0.0,40,31
transporte,CD_0_saida,CD_4_entrada,8,0,145,0.0,57,78
transporte,CD_0_saida,CD_4_entrada,9,0,145,0.0,39,52
transporte,CD_1_saida,CD_0_entrada,0,0,167,0.0,62,64
transporte,CD_1_saida,CD_0_entrada,1,0,120,0.0,25,74
transporte,CD_1_saida,CD_0_entrada,2,0,96,0.0,65,50
transporte,CD_1_saida,CD_0_entrada,3,0,80,0.0,48,45
transporte,CD_1_saida,CD_0_entrada,4,0,62,0.0,110,93
transporte,CD_1_saida,CD_0_entrada,5,0,133,0.0,77,67
transporte,CD_1_saida,CD_0_entrada,6,0,144,0.0,43,58
transporte,CD_1_saida,CD_0_entrada,7,0,42,0.0,43,30
transporte,CD_1_saida,CD_0_entrada,8,0,114,0.0,107,93
transporte,CD_1_saida,CD_0_entrada,9,0,135,0.0,97,29
transporte,CD_1_saida,CD_2_entrada,0,0,125,0.0,41,24
transporte,CD_1_saida,CD_2_entrada,1,0,87,0.0,29,31
transporte,CD_1_saida,CD_2_entrada,2,0,73,0.0,31,43
transporte,CD_1_saida,CD_2_entrada,3,0,118,0.0,61,42
transporte,CD_1_saida,CD_2_entrada,4,0,43,0.0,49,43
transporte,CD_1_saida,CD_2_entrada,5,0,65,0.0,34,45
transporte,CD_1_saida,CD_2_entrada,6,0,102,0.0,21,87
transporte,CD_1_saida,CD_2_entrada,7,0,125,0.0,15,69
transporte,CD_1_saida,CD_2_entrada,8,0,101,0.0,60,65
transporte,CD_1_saida,CD_2_entrada,9,0,56,0.0,97,22
transporte,CD_1_saida,CD_3_entrada,0,0,68,0.0,67,84
transporte,CD_1_saida,CD_3_entrada,1,0,84,0.0,91,39
transporte,CD_1_saida,CD_3_entrada,2,0,92,0.0,96,73
transporte,CD_1_saida,CD_3_entrada,3,0,165,0.0,29,19
transporte,CD_1_saida,CD_3_entrada,4,0,120,0.0,108,92
transporte,CD_1_saida,CD_3_entrada,5,0,122,0.0,54,49
transporte,CD_1_saida,CD_3_entrada,6,0,118,0.0,46,64
transporte,CD_1_saida,CD_3_entrada,7,0,138,0.0,20,61
transporte,CD_1_saida,CD_3_entrada,8,0,60,0.0,100,72
transporte,CD_1_saida,CD_3_entrada,9,0,112,0.0,85,71
transporte,CD_1_saida,CD_4_entrada,0,0,40,0.0,94,93
transporte,CD_1_saida,CD_4_entrada,1,0,141,0.0,33,96
transporte,CD_1_saida,CD_4_entrada,2,0,122,0.0,92,99
transporte,CD_1_saida,CD_4_entrada,3,0,155,0.0,83,28
transporte,CD_1_saida,CD_4_entrada,4,0,99,0.0,54,24
transporte,CD_1_saida,CD_4_entrada,5,0,100,0.0,75,39
transporte,CD_1_saida,CD_4_entrada,6,0,108,0.0,12,33
transporte,CD_1_saida,CD_4_entrada,7,0,49,0.0,75,91
transporte,CD_1_saida,CD_4_entrada,8,0,50,0.0,49,77
transporte,CD_1_saida,CD_4_entrada,9,0,107,0.0,52,25
transporte,CD_2_saida,CD_0_entrada,0,0,84,0.0,33,28
transporte,CD_2_saida,CD_0_entrada,1,0,70,0.0,19,38
transporte,CD_2_saida,CD_0_entrada,2,0,104,0.0,78,70
transporte,CD_2_saida,CD_0_entrada,3,0,142,0.0,87,31
transporte,CD_2_saida,CD_0_entrada,4,0,113,0.0,55,84
transporte,CD_2_saida,CD_0_entrada,5,0,47,0.0,100,22
transporte,CD_2_saida,CD_0_entrada,6,0,103,0.0,87,61
transporte,CD_2_saida,CD_0_entrada,7,0,105,0.0,83,53
transporte,CD_2_saida,CD_0_entrada,8,0,76,0.0,55,97
transporte,CD_2_saida,CD_0_entrada,9,0,86,0.0,65,25
transporte,CD_2_saida,CD_1_entrada,0,0,38,0.0,77,60
transporte,CD_2_saida,CD_1_entrada,1,0,115,0.0,108,89
transporte,CD_2_saida,CD_1_entrada,2,0,136,0.0,55,15
transporte,CD_2_saida,CD_1_entrada,3,0,142,0.0,87,14
transporte,CD_2_saida,CD_1_entrada,4,0,63,0.0,85,48
transporte,CD_2_saida,CD_1_entrada,5,0,45,0.0,91,32
transporte,CD_2_saida,CD_1_entrada,6,0,85,0.0,52,54
transporte,CD_2_saida,CD_1_entrada,7,0,139,0.0,44,25
transporte,CD_2_saida,CD_1_entrada,8,0,134,0.0,81,71
transporte,CD_2_saida,CD_1_entrada,9,0,33,0.0,96,38
transporte,CD_2_saida,CD_3_entrada,0,0,111,0.0,25,10
transporte,CD_2_saida,CD_3_entrada,1,0,131,0.0,37,15
transporte,CD_2_saida,CD_3_entrada,2,0,137,0.0,40,72
transporte,CD_2_saida,CD_3_entrada,3,0,134,0.0,42,32
transporte,CD_2_saida,CD_3_entrada,4,0,64,0.0,22,52
transporte,CD_2_saida,CD_3_entrada,5,0,85,0.0,28,72
transporte,CD_2_saida,CD_3_entrada,6,0,137,0.0,94,84
transporte,CD_2_saida,CD_3_entrada,7,0,86,0.0,54,83
transporte,CD_2_saida,CD_3_entrada,8,0,145,0.0,68,27
transporte,CD_2_saida,CD_3_entrada,9,0,140,0.0,78,68
transporte,CD_2_saida,CD_4_entrada,0,0,123,0.0,61,95
transporte,CD_2_saida,CD_4_entrada,1,0,64,0.0,64,66
transporte,CD_2_saida,CD_4_entrada,2,0,102,0.0,12,37
transporte,CD_2_saida,CD_4_entrada,3,0,68,0.0,42,91
transporte,CD_2_saida,CD_4_entrada,4,0,132,0.0,65,80
transporte,CD_2_saida,CD_4_entrada,5,0,104,0.0,88,35
transporte,CD_2_saida,CD_4_entrada,6,0,186,0.0,103,44
transporte,CD_2_saida,CD_4_entrada,7,0,135,0.0,53,35
transporte,CD_2_saida,CD_4_entrada,8,0,93,0.0,51,90
transporte,CD_2_saida,CD_4_entrada,9,0,119,0.0,50,91
transporte,CD_3_saida,CD_0_entrada,0,0,55,0.0,102,56
transporte,CD_3_saida,CD_0_entrada,1,0,127,0.0,76,72
transporte,CD_3_saida,CD_0_entrada,2,0,162,0.0,107,54
transporte,CD_3_saida,CD_0_entrada,3,0,140,0.0,62,90
transporte,CD_3_saida,CD_0_entrada,4,0,97,0.0,48,43
transporte,CD_3_saida,CD_0_entrada,5,0,100,0.0,74,54
transporte,CD_3_saida,CD_0_entrada,6,0,196,0.0,88,62
transporte,CD_3_saida,CD_0_entrada,7,0,112,0.0,34,85
transporte,CD_3_saida,CD_0_entrada,8,0,78,0.0,49,16
transporte,CD_3_saida,CD_0_entrada,9,0,179,0.0,57,27
transporte,CD_3_saida,CD_1_entrada,0,0,127,0.0,93,11
transporte,CD_3_saida,CD_1_entrada,1,0,39,0.0,35,90
transporte,CD_3_saida,CD_1_entrada,2,0,83,0.0,92,19
transporte,CD_3_saida,CD_1_entrada,3,0,170,0.0,54,31
transporte,CD_3_saida,CD_1_entrada,4,0,39,0.0,22,61
transporte,CD_3_saida,CD_1_entrada,5,0,62,0.0,42,24
transporte,CD_3_saida,CD_1_entrada,6,0,75,0.0,30,76
transporte,CD_3_saida,CD_1_entrada,7,0,84,0.0,74,90
transporte,CD_3_saida,CD_1_entrada,8,0,102,0.0,71,57
transporte,CD_3_saida,CD_1_entrada,9,0,103,0.0,107,16
transporte,CD_3_saida,CD_2_entrada,0,0,80,0.0,49,92
transporte,CD_3_saida,CD_2_entrada,1,0,89,0.0,68,80
transporte,CD_3_saida,CD_2_entrada,2,0,53,0.0,42,91
transporte,CD_3_saida,CD_2_entrada,3,0,85,0.0,96,38
transporte,CD_3_saida,CD_2_entrada,4,0,85,0.0,65,72
transporte,CD_3_saida,CD_2_entrada,5,0,54,0.0,54,25
transporte,CD_3_saida,CD_2_entrada,6,0,110,0.0,28,90
transporte,CD_3_saida,CD_2_entrada,7,0,160,0.0,29,55
transporte,CD_3_saida,CD_2_entrada,8,0,103,0.0,105,73
transporte,CD_3_saida,CD_2_entrada,9,0,73,0.0,31,52
transporte,CD_3_saida,CD_4_entrada,0,0,46,0.0,71,27
transporte,CD_3_saida,CD_4_entrada,1,0,115,0.0,37,73
transporte,CD_3_saida,CD_4_entrada,2,0,129,0.0,101,10
transporte,CD_3_saida,CD_4_entrada,3,0,80,0.0,26,41
transporte,CD_3_saida,CD_4_entrada,4,0,64,0.0,34,20
transporte,CD_3_saida,CD_4_entrada,5,0,129,0.0,30,30
transporte,CD_3_saida,CD_4_entrada,6,0,91,0.0,91,27
transporte,CD_3_saida,CD_4_entrada,7,0,113,0.0,40,24
transporte,CD_3_saida,CD_4_entrada,8,0,118,0.0,33,29
transporte,CD_3_saida,CD_4_entrada,9,0,76,0.0,49,16
transporte,CD_4_saida,CD_0_entrada,0,0,152,0.0,65,44
transporte,CD_4_saida,CD_0_entrada,1,0,103,0.0,99,52
transporte,CD_4_saida,CD_0_entrada,2,0,123,0.0,82,42
transporte,CD_4_saida,CD_0_entrada,3,0,25,0.0,86,62
transporte,CD_4_saida,CD_0_entrada,4,0,155,0.0,95,64
transporte,CD_4_saida,CD_0_entrada,5,0,126,0.0,62,93
transporte,CD_4_saida,CD_0_entrada,6,0,147,0.0,47,25
transporte,CD_4_saida,CD_0_entrada,7,0,121,0.0,37,35
transporte,CD_4_saida,CD_0_entrada,8,0,124,0.0,57,57
transporte,CD_4_saida,CD_0_entrada,9,0,133,0.0,52,72
transporte,CD_4_saida,CD_1_entrada,0,0,109,0.0,26,72
transporte,CD_4_saida,CD_1_entrada,1,0,106,0.0,84,41
transporte,CD_4_saida,CD_1_entrada,2,0,107,0.0,47,18
transporte,CD_4_saida,CD_1_entrada,3,0,130,0.0,88,78
transporte,CD_4_saida,CD_1_entrada,4,0,113,0.0,93,79
transporte,CD_4_saida,CD_1_entrada,5,0,132,0.0,101,51
transporte,CD_4_saida,CD_1_entrada,6,0,60,0.0,42,74
transporte,CD_4_saida,CD_1_entrada,7,0,80,0.0,76,18
transporte,CD_4_saida,CD_1_entrada,8,0,166,0.0,105,55
transporte,CD_4_saida,CD_1_entrada,9,0,126,0.0,36,20
transporte,CD_4_saida,CD_2_entrada,0,0,113,0.0,99,31
transporte,CD_4_saida,CD_2_entrada,1,0,176,0.0,67,57
transporte,CD_4_saida,CD_2_entrada,2,0,125,0.0,54,41
transporte,CD_4_saida,CD_2_entrada,3,0,86,0.0,32,41
transporte,CD_4_saida,CD_2_entrada,4,0,143,0.0,47,44
transporte,CD_4_saida,CD_2_entrada,5,0,162,0.0,102,81
transporte,CD_4_saida,CD_2_entrada,6,0,92,0.0,35,67
transporte,CD_4_saida,CD_2_entrada,7,0,74,0.0,62,34
transporte,CD_4_saida,CD_2_entrada,8,0,109,0.0,87,26
transporte,CD_4_saida,CD_2_entrada,9,0,111,0.0,54,61
transporte,CD_4_saida,CD_3_entrada,0,0,122,0.0,60,79
transporte,CD_4_saida,CD_3_entrada,1,0,144,0.0,28,68
transporte,CD_4_saida,CD_3_entrada,2,0,94,0.0,58,75
transporte,CD_4_saida,CD_3_entrada,3,0,80,0.0,19,76
transporte,CD_4_saida,CD_3_entrada,4,0,120,0.0,82,80
transporte,CD_4_saida,CD_3_entrada,5,0,113,0.0,73,34
transporte,CD_4_saida,CD_3_entrada,6,0,82,0.0,20,49
transporte,CD_4_saida,CD_3_entrada,7,0,83,0.0,96,79
transporte,CD_4_saida,CD_3_entrada,8,0,110,0.0,85,64
transporte,CD_4_saida,CD_3_entrada,9,0,104,0.0,48,95
transporte,CD_0_saida,C_0_entrada,0,0,109,0.0,22,91
transporte,CD_0_saida,C_0_entrada,1,0,133,0.0,100,18
transporte,CD_0_saida,C_0_entrada,2,0,61,0.0,67,42
transporte,CD_0_saida,C_0_entrada,3,0,115,0.0,102,39
transporte,CD_0_saida,C_0_entrada,4,0,141,0.0,48,13
transporte,CD_0_saida,C_0_entrada,5,0,56,0.0,32,53
transporte,CD_0_saida,C_0_entrada,6,0,100,0.0,52,28
transporte,CD_0_saida,C_0_entrada,7,0,52,0.0,94,60
transporte,CD_0_saida,C_0_entrada,8,0,163,0.0,44,71
transporte,CD_0_saida,C_0_entrada,9,0,120,0.0,91,87
transporte,CD_0_saida,C_1_entrada,0,0,172,0.0,107,74
transporte,CD_0_saida,C_1_entrada,1,0,48,0.0,71,35
transporte,CD_0_saida,C_1_entrada,2,0,72,0.0,29,53
transporte,CD_0_saida,C_1_entrada,3,0,144,0.0,68,86
transporte,CD_0_saida,C_1_entrada,4,0,172,0.0,40,16
transporte,CD_0_saida,C_1_entrada,5,0,35,0.0,47,59
transporte,CD_0_saida,C_1_entrada,6,0,108,0.0,95,46
transporte,CD_0_saida,C_1_entrada,7,0,153,0.0,103,35
transporte,CD_0_saida,C_1_entrada,8,0,123,0.0,23,64
transporte,CD_0_saida,C_1_entrada,9,0,83,0.0,60,75
transporte,CD_0_saida,C_2_entrada,0,0,153,0.0,22,11
transporte,CD_0_saida,C_2_entrada,1,0,118,0.0,92,70
transporte,CD_0_saida,C_2_entrada,2,0,127,0.0,31,91
transporte,CD_0_saida,C_2_entrada,3,0,187,0.0,38,74
transporte,CD_0_saida,C_2_entrada,4,0,175,0.0,25,71
transporte,CD_0_saida,C_2_entrada,5,0,142,0.0,18,18
transporte,CD_0_saida,C_2_entrada,6,0,133,0.0,48,24
transporte,CD_0_saida,C_2_entrada,7,0,100,0.0,32,12
transporte,CD_0_saida,C_2_entrada,8,0,111,0.0,91,97
transporte,CD_0_saida,C_2_entrada,9,0,85,0.0,94,43
transporte,CD_0_saida,C_3_entrada,0,0,110,0.0,96,86
transporte,CD_0_saida,C_3_entrada,1,0,172,0.0,83,56
transporte,CD_0_saida,C_3_entrada,2,0,118,0.0,49,68
transporte,CD_0_saida,C_3_entrada,3,0,187,0.0,102,64
transporte,CD_0_saida,C_3_entrada,4,0,93,0.0,15,58
transporte,CD_0_saida,C_3_entrada,5,0,171,0.0,84,60
transporte,CD_0_saida,C_3_entrada,6,0,134,0.0,102,95
transporte,CD_0_saida,C_3_entrada,7,0,143,0.0,85,48
transporte,CD_0_saida,C_3_entrada,8,0,66,0.0,42,55
transporte,CD_0_saida,C_3_entrada,9,0,49,0.0,80,63
transporte,CD_0_saida,C_4_entrada,0,0,107,0.0,47,92
transporte,CD_0_saida,C_4_entrada,1,0,95,0.0,105,26
transporte,CD_0_saida,C_4_entrada,2,0,67,0.0,34,16
transporte,CD_0_saida,C_4_entrada,3,0,109,0.0,41,67
transporte,CD_0_saida,C_4_entrada,4,0,138,0.0,87,20
transporte,CD_0_saida,C_4_entrada,5,0,131,0.0,63,66
transporte,CD_0_saida,C_4_entrada,6,0,103,0.0,84,30
transporte,CD_0_saida,C_4_entrada,7,0,82,0.0,59,37
transporte,CD_0_saida,C_4_entrada,8,0,107,0.0,94,15
transporte,CD_0_saida,C_4_entrada,9,0,153,0.0,22,75
transporte,CD_0_saida,C_5_entrada,0,0,180,0.0,36,59
transporte,CD_0_saida,C_5_entrada,1,0,104,0.0,49,28
transporte,CD_0_saida,C_5_entrada,2,0,119,0.0,52,33
