tipo_de_arco,i,j,s,a,b,c,m,n
transporte,F_1_saida,CD_4_entrada,8,0,92,0.0,33,68
transporte,F_1_saida,CD_4_entrada,9,0,184,0.0,44,96
transporte,F_2_saida,CD_0_entrada,0,0,192,0.0,26,85
transporte,F_2_saida,CD_0_entrada,1,0,92,0.0,23,68
transporte,F_2_saida,CD_0_entrada,2,0,83,0.0,65,89
transporte,F_2_saida,CD_0_entrada,3,0,162,0.0,58,29
transporte,F_2_saida,CD_0_entrada,4,0,120,0.0,42,15
transporte,F_2_saida,CD_0_entrada,5,0,149,0.0,73,46
transporte,F_2_saida,CD_0_entrada,6,0,63,0.0,32,84
transporte,F_2_saida,CD_0_entrada,7,0,116,0.0,73,50
transporte,F_2_saida,CD_0_entrada,8,0,31,0.0,43,28
transporte,F_2_saida,CD_0_entrada,9,0,85,0.0,103,55
transporte,F_2_saida,CD_1_entrada,0,0,86,0.0,31,49
transporte,F_2_saida,CD_1_entrada,1,0,90,0.0,98,85
transporte,F_2_saida,CD_1_entrada,2,0,81,0.0,57,92
transporte,F_2_saida,CD_1_entrada,3,0,41,0.0,34,65
transporte,F_2_saida,CD_1_entrada,4,0,85,0.0,50,29
transporte,F_2_saida,CD_1_entrada,5,0,115,0.0,24,53
transporte,F_2_saida,CD_1_entrada,6,0,102,0.0,98,57
transporte,F_2_saida,CD_1_entrada,7,0,144,0.0,77,94
transporte,F_2_saida,CD_1_entrada,8,0,141,0.0,38,80
transporte,F_2_saida,CD_1_entrada,9,0,97,0.0,85,45
transporte,F_2_saida,CD_2_entrada,0,0,171,0.0,20,79
transporte,F_2_saida,CD_2_entrada,1,0,123,0.0,95,89
transporte,F_2_saida,CD_2_entrada,2,0,76,0.0,88,59
transporte,F_2_saida,CD_2_entrada,3,0,79,0.0,70,11
transporte,F_2_saida,CD_2_entrada,4,0,146,0.0,24,66
transporte,F_2_saida,CD_2_entrada,5,0,159,0.0,33,38
transporte,F_2_saida,CD_2_entrada,6,0,111,0.0,20,61
transporte,F_2_saida,CD_2_entrada,7,0,173,0.0,96,60
transporte,F_2_saida,CD_2_entrada,8,0,120,0.0,64,59
transporte,F_2_saida,CD_2_entrada,9,0,60,0.0,79,26
transporte,F_2_saida,CD_3_entrada,0,0,64,0.0,29,22
transporte,F_2_saida,CD_3_entrada,1,0,78,0.0,80,28
transporte,F_2_saida,CD_3_entrada,2,0,45,0.0,78,66
transporte,F_2_saida,CD_3_entrada,3,0,121,0.0,107,45
transporte,F_2_saida,CD_3_entrada,4,0,155,0.0,46,40
transporte,F_2_saida,CD_3_entrada,5,0,36,0.0,22,66
transporte,F_2_saida,CD_3_entrada,6,0,109,0.0,87,67
transporte,F_2_saida,CD_3_entrada,7,0,128,0.0,59,93
transporte,F_2_saida,CD_3_entrada,8,0,120,0.0,52,76
transporte,F_2_saida,CD_3_entrada,9,0,75,0.0,93,18
transporte,F_2_saida,CD_4_entrada,0,0,133,0.0,31,14
transporte,F_2_saida,CD_4_entrada,1,0,59,0.0,84,35
transporte,F_2_saida,CD_4_entrada,2,0,104,0.0,93,91
transporte,F_2_saida,CD_4_entrada,3,0,137,0.0,73,38
transporte,F_2_saida,CD_4_entrada,4,0,51,0.0,32,65
transporte,F_2_saida,CD_4_entrada,5,0,86,0.0,38,18
transporte,F_2_saida,CD_4_entrada,6,0,87,0.0,108,24
transporte,F_2_saida,CD_4_entrada,7,0,140,0.0,29,48
transporte,F_2_saida,CD_4_entrada,8,0,99,0.0,48,11
transporte,F_2_saida,CD_4_entrada,9,0,65,0.0,20,26
transporte,F_3_saida,CD_0_entrada,0,0,112,0.0,68,71
transporte,F_3_saida,CD_0_entrada,1,0,163,0.0,86,58
transporte,F_3_saida,CD_0_entrada,2,0,64,0.0,69,43
transporte,F_3_saida,CD_0_entrada,3,0,152,0.0,93,18
transporte,F_3_saida,CD_0_entrada,4,0,140,0.0,15,41
transporte,F_3_saida,CD_0_entrada,5,0,47,0.0,58,41
transporte,F_3_saida,CD_0_entrada,6,0,85,0.0,102,72
transporte,F_3_saida,CD_0_entrada,7,0,66,0.0,38,56
transporte,F_3_saida,CD_0_entrada,8,0,139,0.0,21,47
transporte,F_3_saida,CD_0_entrada,9,0,95,0.0,70,54
transporte,F_3_saida,CD_1_entrada,0,0,144,0.0,96,14
transporte,F_3_saida,CD_1_entrada,1,0,115,0.0,94,19
transporte,F_3_saida,CD_1_entrada,2,0,170,0.0,105,17
transporte,F_3_saida,CD_1_entrada,3,0,64,0.0,93,96
transporte,F_3_saida,CD_1_entrada,4,0,105,0.0,50,28
transporte,F_3_saida,CD_1_entrada,5,0,97,0.0,103,85
transporte,F_3_saida,CD_1_entrada,6,0,49,0.0,75,88
transporte,F_3_saida,CD_1_entrada,7,0,78,0.0,72,40
transporte,F_3_saida,CD_1_entrada,8,0,142,0.0,39,35
transporte,F_3_saida,CD_1_entrada,9,0,135,0.0,43,79
transporte,F_3_saida,CD_2_entrada,0,0,94,0.0,84,43
transporte,F_3_saida,CD_2_entrada,1,0,88,0.0,64,13
transporte,F_3_saida,CD_2_entrada,2,0,130,0.0,96,72
transporte,F_3_saida,CD_2_entrada,3,0,74,0.0,26,98
transporte,F_3_saida,CD_2_entrada,4,0,177,0.0,77,43
transporte,F_3_saida,CD_2_entrada,5,0,153,0.0,60,11
transporte,F_3_saida,CD_2_entrada,6,0,85,0.0,31,44
transporte,F_3_saida,CD_2_entrada,7,0,119,0.0,17,33
transporte,F_3_saida,CD_2_entrada,8,0,111,0.0,79,58
transporte,F_3_saida,CD_2_entrada,9,0,153,0.0,96,84
transporte,F_3_saida,CD_3_entrada,0,0,106,0.0,35,22
transporte,F_3_saida,CD_3_entrada,1,0,42,0.0,32,39
transporte,F_3_saida,CD_3_entrada,2,0,69,0.0,36,61
transporte,F_3_saida,CD_3_entrada,3,0,51,0.0,45,70
transporte,F_3_saida,CD_3_entrada,4,0,173,0.0,43,79
transporte,F_3_saida,CD_3_entrada,5,0,126,0.0,39,48
transporte,F_3_saida,CD_3_entrada,6,0,87,0.0,62,76
transporte,F_3_saida,CD_3_entrada,7,0,111,0.0,76,65
transporte,F_3_saida,CD_3_entrada,8,0,93,0.0,58,94
transporte,F_3_saida,CD_3_entrada,9,0,113,0.0,86,20
transporte,F_3_saida,CD_4_entrada,0,0,172,0.0,65,31
transporte,F_3_saida,CD_4_entrada,1,0,74,0.0,67,81
transporte,F_3_saida,CD_4_entrada,2,0,148,0.0,32,46
transporte,F_3_saida,CD_4_entrada,3,0,135,0.0,75,24
transporte,F_3_saida,CD_4_entrada,4,0,111,0.0,77,81
transporte,F_3_saida,CD_4_entrada,5,0,111,0.0,59,71
transporte,F_3_saida,CD_4_entrada,6,0,80,0.0,73,73
transporte,F_3_saida,CD_4_entrada,7,0,113,0.0,20,75
transporte,F_3_saida,CD_4_entrada,8,0,57,0.0,91,12
transporte,F_3_saida,CD_4_entrada,9,0,127,0.0,64,58
transporte,F_4_saida,CD_0_entrada,0,0,61,0.0,32,40
transporte,F_4_saida,CD_0_entrada,1,0,168,0.0,39,61
transporte,F_4_saida,CD_0_entrada,2,0,105,0.0,78,91
transporte,F_4_saida,CD_0_entrada,3,0,81,0.0,87,31
transporte,F_4_saida,CD_0_entrada,4,0,59,0.0,41,78
transporte,F_4_saida,CD_0_entrada,5,0,115,0.0,29,89
transporte,F_4_saida,CD_0_entrada,6,0,174,0.0,105,29
transporte,F_4_saida,CD_0_entrada,7,0,84,0.0,85,87
transporte,F_4_saida,CD_0_entrada,8,0,121,0.0,71,65
transporte,F_4_saida,CD_0_entrada,9,0,71,0.0,56,57
transporte,F_4_saida,CD_1_entrada,0,0,125,0.0,51,36
transporte,F_4_saida,CD_1_entrada,1,0,67,0.0,23,74
transporte,F_4_saida,CD_1_entrada,2,0,30,0.0,41,13
transporte,F_4_saida,CD_1_entrada,3,0,51,0.0,63,24
transporte,F_4_saida,CD_1_entrada,4,0,59,0.0,37,34
transporte,F_4_saida,CD_1_entrada,5,0,137,0.0,102,59
transporte,F_4_saida,CD_1_entrada,6,0,104,0.0,38,75
transporte,F_4_saida,CD_1_entrada,7,0,98,0.0,83,64
transporte,F_4_saida,CD_1_entrada,8,0,70,0.0,78,42
transporte,F_4_saida,CD_1_entrada,9,0,34,0.0,83,32
transporte,F_4_saida,CD_2_entrada,0,0,140,0.0,82,86
transporte,F_4_saida,CD_2_entrada,1,0,144,0.0,79,66
transporte,F_4_saida,CD_2_entrada,2,0,81,0.0,83,44
transporte,F_4_saida,CD_2_entrada,3,0,162,0.0,85,61
transporte,F_4_saida,CD_2_entrada,4,0,132,0.0,45,80
transporte,F_4_saida,CD_2_entrada,5,0,87,0.0,68,29
transporte,F_4_saida,CD_2_entrada,6,0,135,0.0,84,62
transporte,F_4_saida,CD_2_entrada,7,0,120,0.0,48,96
transporte,F_4_saida,CD_2_entrada,8,0,127,0.0,100,22
transporte,F_4_saida,CD_2_entrada,9,0,90,0.0,45,20
transporte,F_4_saida,CD_3_entrada,0,0,108,0.0,41,71
transporte,F_4_saida,CD_3_entrada,1,0,82,0.0,62,36
transporte,F_4_saida,CD_3_entrada,2,0,87,0.0,87,26
transporte,F_4_saida,CD_3_entrada,3,0,97,0.0,96,45
transporte,F_4_saida,CD_3_entrada,4,0,162,0.0,106,29
transporte,F_4_saida,CD_3_entrada,5,0,79,0.0,88,59
transporte,F_4_saida,CD_3_entrada,6,0,168,0.0,59,43
transporte,F_4_saida,CD_3_entrada,7,0,165,0.0,78,63
transporte,F_4_saida,CD_3_entrada,8,0,129,0.0,93,21
transporte,F_4_saida,CD_3_entrada,9,0,53,0.0,53,32
transporte,F_4_saida,CD_4_entrada,0,0,150,0.0,57,14
transporte,F_4_saida,CD_4_entrada,1,0,100,0.0,48,32
transporte,F_4_saida,CD_4_entrada,2,0,109,0.0,74,53
transporte,F_4_saida,CD_4_entrada,3,0,66,0.0,96,57
transporte,F_4_saida,CD_4_entrada,4,0,103,0.0,62,70
transporte,F_4_saida,CD_4_entrada,5,0,130,0.0,92,50
transporte,F_4_saida,CD_4_entrada,6,0,182,0.0,94,35
transporte,F_4_saida,CD_4_entrada,7,0,177,0.0,60,67
transporte,F_4_saida,CD_4_entrada,8,0,66,0.0,55,91
transporte,F_4_saida,CD_4_entrada,9,0,94,0.0,78,56
transporte,CD_0_saida,CD_1_entrada,0,0,162,0.0,67,68
transporte,CD_0_saida,CD_1_entrada,1,0,144,0.0,71,63
transporte,CD_0_saida,CD_1_entrada,2,0,53,0.0,76,15
transporte,CD_0_saida,CD_1_entrada,3,0,128,0.0,64,85
transporte,CD_0_saida,CD_1_entrada,4,0,159,0.0,13,94
transporte,CD_0_saida,CD_1_entrada,5,0,136,0.0,22,62
transporte,CD_0_saida,CD_1_entrada,6,0,66,0.0,24,51
transporte,CD_0_saida,CD_1_entrada,7,0,129,0.0,25,26
transporte,CD_0_saida,CD_1_entrada,8,0,65,0.0,75,64
transporte,CD_0_saida,CD_1_entrada,9,0,81,0.0,104,71
transporte,CD_0_saida,CD_2_entrada,0,0,115,0.0,51,91
transporte,CD_0_saida,CD_2_entrada,1,0,112,0.0,97,13
transporte,CD_0_saida,CD_2_entrada,2,0,158,0.0,50,59
transporte,CD_0_saida,CD_2_entrada,3,0,76,0.0,46,66
transporte,CD_0_saida,CD_2_entrada,4,0,101,0.0,33,67
transporte,CD_0_saida,CD_2_entrada,5,0,107,0.0,59,56
transporte,CD_0_saida,CD_2_entrada,6,0,52,0.0,93,67
transporte,CD_0_saida,CD_2_entrada,7,0,127,0.0,30,29
transporte,CD_0_saida,CD_2_entrada,8,0,156,0.0,92,70
transporte,CD_0_saida,CD_2_entrada,9,0,118,0.0,83,66
transporte,CD_0_saida,CD_3_entrada,0,0,64,0.0,76,27
transporte,CD_0_saida,CD_3_entrada,1,0,116,0.0,35,93
transporte,CD_0_saida,CD_3_entrada,2,0,124,0.0,104,65
transporte,CD_0_saida,CD_3_entrada,3,0,107,0.0,44,57
transporte,CD_0_saida,CD_3_entrada,4,0,78,0.0,101,28
transporte,CD_0_saida,CD_3_entrada,5,0,123,0.0,28,54
transporte,CD_0_saida,CD_3_entrada,6,0,63,0.0,87,81
transporte,CD_0_saida,CD_3_entrada,7,0,148,0.0,44,53
transporte,CD_0_saida,CD_3_entrada,8,0,113,0.0,97,33
transporte,CD_0_saida,CD_3_entrada,9,0,120,0.0,77,31
transporte,CD_0_saida,CD_4_entrada,0,0,102,0.0,80,53
transporte,CD_0_saida,CD_4_entrada,1,0,113,0.0,32,34
transporte,CD_0_saida,CD_4_entrada,2,0,172,0.0,98,59
transporte,CD_0_saida,CD_4_entrada,3,0,87,0.0,112,19
transporte,CD_0_saida,CD_4_entrada,4,0,68,0.0,73,39
transporte,CD_0_saida,CD_4_entrada,5,0,101,0.0,76,51
transporte,CD_0_saida,CD_4_entrada,6,0,75,0.0,36,62
transporte,CD_0_saida,CD_4_entrada,7,0,93,0.0,49,77
transporte,CD_0_saida,CD_4_entrada,8,0,92,0.0,79,26
transporte,CD_0_saida,CD_4_entrada,9,0,113,0.0,35,95
transporte,CD_1_saida,CD_0_entrada,0,0,183,0.0,56,99
transporte,CD_1_saida,CD_0_entrada,1,0,161,0.0,83,14
transporte,CD_1_saida,CD_0_entrada,2,0,70,0.0,37,81
transporte,CD_1_saida,CD_0_entrada,3,0,147,0.0,99,24
transporte,CD_1_saida,CD_0_entrada,4,0,120,0.0,50,29
transporte,CD_1_saida,CD_0_entrada,5,0,146,0.0,103,44
transporte,CD_1_saida,CD_0_entrada,6,0,123,0.0,98,57
transporte,CD_1_saida,CD_0_entrada,7,0,133,0.0,86,41
transporte,CD_1_saida,CD_0_entrada,8,0,67,0.0,57,47
transporte,CD_1_saida,CD_0_entrada,9,0,114,0.0,91,24
transporte,CD_1_saida,CD_2_entrada,0,0,98,0.0,52,54
transporte,CD_1_saida,CD_2_entrada,1,0,109,0.0,34,66
transporte,CD_1_saida,CD_2_entrada,2,0,71,0.0,41,77
transporte,CD_1_saida,CD_2_entrada,3,0,131,0.0,42,76
transporte,CD_1_saida,CD_2_entrada,4,0,185,0.0,54,58
transporte,CD_1_saida,CD_2_entrada,5,0,111,0.0,62,55
transporte,CD_1_saida,CD_2_entrada,6,0,103,0.0,49,26
transporte,CD_1_saida,CD_2_entrada,7,0,91,0.0,49,71
transporte,CD_1_saida,CD_2_entrada,8,0,51,0.0,26,82
transporte,CD_1_saida,CD_2_entrada,9,0,67,0.0,81,75
transporte,CD_1_saida,CD_3_entrada,0,0,78,0.0,84,24
transporte,CD_1_saida,CD_3_entrada,1,0,57,0.0,55,43
transporte,CD_1_saida,CD_3_entrada,2,0,122,0.0,106,76
transporte,CD_1_saida,CD_3_entrada,3,0,100,0.0,87,20
transporte,CD_1_saida,CD_3_entrada,4,0,122,0.0,80,28
transporte,CD_1_saida,CD_3_entrada,5,0,117,0.0,65,87
transporte,CD_1_saida,CD_3_entrada,6,0,22,0.0,61,23
transporte,CD_1_saida,CD_3_entrada,7,0,81,0.0,42,11
transporte,CD_1_saida,CD_3_entrada,8,0,149,0.0,50,72
transporte,CD_1_saida,CD_3_entrada,9,0,64,0.0,36,84
transporte,CD_1_saida,CD_4_entrada,0,0,98,0.0,74,23
transporte,CD_1_saida,CD_4_entrada,1,0,107,0.0,52,50
transporte,CD_1_saida,CD_4_entrada,2,0,123,0.0,89,42
transporte,CD_1_saida,CD_4_entrada,3,0,184,0.0,94,89
transporte,CD_1_saida,CD_4_entrada,4,0,90,0.0,67,85
transporte,CD_1_saida,CD_4_entrada,5,0,93,0.0,37,97
transporte,CD_1_saida,CD_4_entrada,6,0,86,0.0,20,47
transporte,CD_1_saida,CD_4_entrada,7,0,119,0.0,40,31
transporte,CD_1_saida,CD_4_entrada,8,0,152,0.0,80,67
transporte,CD_1_saida,CD_4_entrada,9,0,101,0.0,36,54
transporte,CD_2_saida,CD_0_entrada,0,0,125,0.0,53,50
transporte,CD_2_saida,CD_0_entrada,1,0,155,0.0,85,95
transporte,CD_2_saida,CD_0_entrada,2,0,90,0.0,90,71
transporte,CD_2_saida,CD_0_entrada,3,0,124,0.0,107,71
transporte,CD_2_saida,CD_0_entrada,4,0,116,0.0,32,32
transporte,CD_2_saida,CD_0_entrada,5,0,172,0.0,53,29
transporte,CD_2_saida,CD_0_entrada,6,0,100,0.0,75,65
transporte,CD_2_saida,CD_0_entrada,7,0,118,0.0,101,28
transporte,CD_2_saida,CD_0_entrada,8,0,78,0.0,101,94
transporte,CD_2_saida,CD_0_entrada,9,0,24,0.0,20,10
transporte,CD_2_saida,CD_1_entrada,0,0,145,0.0,72,90
transporte,CD_2_saida,CD_1_entrada,1,0,177,0.0,45,53
transporte,CD_2_saida,CD_1_entrada,2,0,119,0.0,90,13
transporte,CD_2_saida,CD_1_entrada,3,0,156,0.0,52,95
transporte,CD_2_saida,CD_1_entrada,4,0,81,0.0,53,12
transporte,CD_2_saida,CD_1_entrada,5,0,133,0.0,90,85
transporte,CD_2_saida,CD_1_entrada,6,0,64,0.0,92,60
transporte,CD_2_saida,CD_1_entrada,7,0,133,0.0,89,26
transporte,CD_2_saida,CD_1_entrada,8,0,98,0.0,74,77
transporte,CD_2_saida,CD_1_entrada,9,0,77,0.0,83,54
transporte,CD_2_saida,CD_3_entrada,0,0,130,0.0,35,47
transporte,CD_2_saida,CD_3_entrada,1,0,162,0.0,109,92
transporte,CD_2_saida,CD_3_entrada,2,0,39,0.0,40,61
transporte,CD_2_saida,CD_3_entrada,3,0,123,0.0,44,49
transporte,CD_2_saida,CD_3_entrada,4,0,56,0.0,92,62
transporte,CD_2_saida,CD_3_entrada,5,0,81,0.0,96,23
transporte,CD_2_saida,CD_3_entrada,6,0,33,0.0,85,72
transporte,CD_2_saida,CD_3_entrada,7,0,109,0.0,76,83
transporte,CD_2_saida,CD_3_entrada,8,0,143,0.0,112,88
transporte,CD_2_saida,CD_3_entrada,9,0,96,0.0,48,60
transporte,CD_2_saida,CD_4_entrada,0,0,97,0.0,65,63
transporte,CD_2_saida,CD_4_entrada,1,0,69,0.0,52,51
transporte,CD_2_saida,CD_4_entrada,2,0,178,0.0,82,23
transporte,CD_2_saida,CD_4_entrada,3,0,60,0.0,93,23
transporte,CD_2_saida,CD_4_entrada,4,0,62,0.0,46,50
transporte,CD_2_saida,CD_4_entrada,5,0,102,0.0,38,69
transporte,CD_2_saida,CD_4_entrada,6,0,140,0.0,52,56
transporte,CD_2_saida,CD_4_entrada,7,0,132,0.0,15,41
transporte,CD_2_saida,CD_4_entrada,8,0,119,0.0,87,59
transporte,CD_2_saida,CD_4_entrada,9,0,96,0.0,24,88
transporte,CD_3_saida,CD_0_entrada,0,0,130,0.0,102,39
transporte,CD_3_saida,CD_0_entrada,1,0,58,0.0,52,90
transporte,CD_3_saida,CD_0_entrada,2,0,37,0.0,101,10
transporte,CD_3_saida,CD_0_entrada,3,0,179,0.0,50,90
transporte,CD_3_saida,CD_0_entrada,4,0,182,0.0,68,62
transporte,CD_3_saida,CD_0_entrada,5,0,76,0.0,96,23
transporte,CD_3_saida,CD_0_entrada,6,0,122,0.0,107,65
transporte,CD_3_saida,CD_0_entrada,7,0,56,0.0,28,59
transporte,CD_3_saida,CD_0_entrada,8,0,91,0.0,29,58
transporte,CD_3_saida,CD_0_entrada,9,0,128,0.0,99,69
transporte,CD_3_saida,CD_1_entrada,0,0,69,0.0,78,91
transporte,CD_3_saida,CD_1_entrada,1,0,116,0.0,99,51
transporte,CD_3_saida,CD_1_entrada,2,0,135,0.0,26,97
transporte,CD_3_saida,CD_1_entrada,3,0,99,0.0,71,61
transporte,CD_3_saida,CD_1_entrada,4,0,130,0.0,80,40
transporte,CD_3_saida,CD_1_entrada,5,0,66,0.0,87,63
transporte,CD_3_saida,CD_1_entrada,6,0,106,0.0,93,65
transporte,CD_3_saida,CD_1_entrada,7,0,65,0.0,102,89
transporte,CD_3_saida,CD_1_entrada,8,0,129,0.0,69,67
transporte,CD_3_saida,CD_1_entrada,9,0,123,0.0,76,71
transporte,CD_3_saida,CD_2_entrada,0,0,95,0.0,50,98
transporte,CD_3_saida,CD_2_entrada,1,0,109,0.0,35,35
transporte,CD_3_saida,CD_2_entrada,2,0,103,0.0,29,88
transporte,CD_3_saida,CD_2_entrada,3,0,117,0.0,76,91
transporte,CD_3_saida,CD_2_entrada,4,0,132,0.0,90,89
transporte,CD_3_saida,CD_2_entrada,5,0,108,0.0,47,48
transporte,CD_3_saida,CD_2_entrada,6,0,116,0.0,75,53
transporte,CD_3_saida,CD_2_entrada,7,0,41,0.0,56,41
transporte,CD_3_saida,CD_2_entrada,8,0,143,0.0,15,16
transporte,CD_3_saida,CD_2_entrada,9,0,109,0.0,67,68
transporte,CD_3_saida,CD_4_entrada,0,0,78,0.0,38,84
transporte,CD_3_saida,CD_4_entrada,1,0,169,0.0,20,45
transporte,CD_3_saida,CD_4_entrada,2,0,51,0.0,82,26
transporte,CD_3_saida,CD_4_entrada,3,0,121,0.0,34,46
transporte,CD_3_saida,CD_4_entrada,4,0,111,0.0,66,66
transporte,CD_3_saida,CD_4_entrada,5,0,164,0.0,49,54
transporte,CD_3_saida,CD_4_entrada,6,0,32,0.0,97,76
transporte,CD_3_saida,CD_4_entrada,7,0,134,0.0,70,72
transporte,CD_3_saida,CD_4_entrada,8,0,64,0.0,34,59
transporte,CD_3_saida,CD_4_entrada,9,0,65,0.0,74,16
transporte,CD_4_saida,CD_0_entrada,0,0,160,0.0,22,86
transporte,CD_4_saida,CD_0_entrada,1,0,164,0.0,36,90
transporte,CD_4_saida,CD_0_entrada,2,0,103,0.0,22,61
transporte,CD_4_saida,CD_0_entrada,3,0,48,0.0,36,41
transporte,CD_4_saida,CD_0_entrada,4,0,151,0.0,106,90
transporte,CD_4_saida,CD_0_entrada,5,0,134,0.0,81,49
transporte,CD_4_saida,CD_0_entrada,6,0,138,0.0,31,69
transporte,CD_4_saida,CD_0_entrada,7,0,188,0.0,92,63
transporte,CD_4_saida,CD_0_entrada,8,0,113,0.0,80,70
transporte,CD_4_saida,CD_0_entrada,9,0,75,0.0,96,31
transporte,CD_4_saida,CD_1_entrada,0,0,183,0.0,104,95
transporte,CD_4_saida,CD_1_entrada,1,0,170,0.0,30,29
transporte,CD_4_saida,CD_1_entrada,2,0,118,0.0,85,23
transporte,CD_4_saida,CD_1_entrada,3,0,176,0.0,37,61
transporte,CD_4_saida,CD_1_entrada,4,0,99,0.0,83,93
transporte,CD_4_saida,CD_1_entrada,5,0,139,0.0,60,81
transporte,CD_4_saida,CD_1_entrada,6,0,173,0.0,21,68
transporte,CD_4_saida,CD_1_entrada,7,0,177,0.0,37,62
transporte,CD_4_saida,CD_1_entrada,8,0,134,0.0,53,89
transporte,CD_4_saida,CD_1_entrada,9,0,105,0.0,41,88
transporte,CD_4_saida,CD_2_entrada,0,0,120,0.0,101,65
transporte,CD_4_saida,CD_2_entrada,1,0,92,0.0,21,98
transporte,CD_4_saida,CD_2_entrada,2,0,72,0.0,107,76
transporte,CD_4_saida,CD_2_entrada,3,0,105,0.0,68,16
transporte,CD_4_saida,CD_2_entrada,4,0,80,0.0,45,68
transporte,CD_4_saida,CD_2_entrada,5,0,135,0.0,21,72
transporte,CD_4_saida,CD_2_entrada,6,0,142,0.0,29,23
transporte,CD_4_saida,CD_2_entrada,7,0,78,0.0,102,24
transporte,CD_4_saida,CD_2_entrada,8,0,115,0.0,28,72
transporte,CD_4_saida,CD_2_entrada,9,0,136,0.0,85,40
transporte,CD_4_saida,CD_3_entrada,0,0,164,0.0,28,31
transporte,CD_4_saida,CD_3_entrada,1,0,105,0.0,53,91
transporte,CD_4_saida,CD_3_entrada,2,0,79,0.0,34,77
transporte,CD_4_saida,CD_3_entrada,3,0,102,0.0,99,24
transporte,CD_4_saida,CD_3_entrada,4,0,108,0.0,100,95
transporte,CD_4_saida,CD_3_entrada,5,0,125,0.0,86,95
transporte,CD_4_saida,CD_3_entrada,6,0,69,0.0,80,64
transporte,CD_4_saida,CD_3_entrada,7,0,101,0.0,74,86
transporte,CD_4_saida,CD_3_entrada,8,0,132,0.0,75,74
transporte,CD_4_saida,CD_3_entrada,9,0,166,0.0,51,19
transporte,CD_0_saida,C_0_entrada,0,0,189,0.0,80,33
transporte,CD_0_saida,C_0_entrada,1,0,119,0.0,81,83
transporte,CD_0_saida,C_0_entrada,2,0,107,0.0,23,59
transporte,CD_0_saida,C_0_entrada,3,0,112,0.0,35,46
transporte,CD_0_saida,C_0_entrada,4,0,136,0.0,48,18
transporte,CD_0_saida,C_0_entrada,5,0,136,0.0,98,34
transporte,CD_0_saida,C_0_entrada,6,0,75,0.0,61,64
transporte,CD_0_saida,C_0_entrada,7,0,138,0.0,98,75
transporte,CD_0_saida,C_0_entrada,8,0,154,0.0,39,70
transporte,CD_0_saida,C_0_entrada,9,0,79,0.0,37,14
transporte,CD_0_saida,C_1_entrada,0,0,113,0.0,35,91
transporte,CD_0_saida,C_1_entrada,1,0,62,0.0,98,34
transporte,CD_0_saida,C_1_entrada,2,0,80,0.0,91,16
transporte,CD_0_saida,C_1_entrada,3,0,111,0.0,44,49
transporte,CD_0_saida,C_1_entrada,4,0,125,0.0,113,85
transporte,CD_0_saida,C_1_entrada,5,0,147,0.0,75,70
transporte,CD_0_saida,C_1_entrada,6,0,169,0.0,18,22
transporte,CD_0_saida,C_1_entrada,7,0,88,0.0,37,23
transporte,CD_0_saida,C_1_entrada,8,0,92,0.0,101,39
transporte,CD_0_saida,C_1_entrada,9,0,158,0.0,46,70
transporte,CD_0_saida,C_2_entrada,0,0,135,0.0,89,98
transporte,CD_0_saida,C_2_entrada,1,0,134,0.0,100,67
transporte,CD_0_saida,C_2_entrada,2,0,141,0.0,63,46
transporte,CD_0_saida,C_2_entrada,3,0,121,0.0,99,71
transporte,CD_0_saida,C_2_entrada,4,0,54,0.0,99,48
transporte,CD_0_saida,C_2_entrada,5,0,123,0.0,30,18
transporte,CD_0_saida,C_2_entrada,6,0,111,0.0,74,91
transporte,CD_0_saida,C_2_entrada,7,0,138,0.0,28,57
transporte,CD_0_saida,C_2_entrada,8,0,114,0.0,33,76
transporte,CD_0_saida,C_2_entrada,9,0,127,0.0,87,13
transporte,CD_0_saida,C_3_entrada,0,0,92,0.0,59,52
transporte,CD_0_saida,C_3_entrada,1,0,111,0.0,93,14
transporte,CD_0_saida,C_3_entrada,2,0,149,0.0,69,22
transporte,CD_0_saida,C_3_entrada,3,0,160,0.0,37,82
transporte,CD_0_saida,C_3_entrada,4,0,82,0.0,67,99
transporte,CD_0_saida,C_3_entrada,5,0,112,0.0,116,30
transporte,CD_0_saida,C_3_entrada,6,0,113,0.0,98,97
transporte,CD_0_saida,C_3_entrada,7,0,137,0.0,98,99
transporte,CD_0_saida,C_3_entrada,8,0,154,0.0,35,35
transporte,CD_0_saida,C_3_entrada,9,0,90,0.0,51,68
transporte,CD_0_saida,C_4_entrada,0,0,139,0.0,100,23
transporte,CD_0_saida,C_4_entrada,1,0,182,0.0,96,81
transporte,CD_0_saida,C_4_entrada,2,0,101,0.0,81,46
transporte,CD_0_saida,C_4_entrada,3,0,133,0.0,66,77
transporte,CD_0_saida,C_4_entrada,4,0,128,0.0,23,71
transporte,CD_0_saida,C_4_entrada,5,0,103,0.0,24,94
transporte,CD_0_saida,C_4_entrada,6,0,127,0.0,49,85
transporte,CD_0_saida,C_4_entrada,7,0,122,0.0,84,20
transporte,CD_0_saida,C_4_entrada,8,0,143,0.0,93,32
transporte,CD_0_saida,C_4_entrada,9,0,35,0.0,59,30
transporte,CD_0_saida,C_5_entrada,0,0,75,0.0,15,53
transporte,CD_0_saida,C_5_entrada,1,0,78,0.0,74,68
transporte,CD_0_saida,C_5_entrada,2,0,89,0.0,47,75
