vertice;s;UF;tipo;d;o
FLT_AC_in;sku_986;AC;passagem;0;0
FLT_AC_in;sku_987;AC;passagem;0;0
FLT_AC_in;sku_988;AC;passagem;0;0
FLT_AC_in;sku_989;AC;passagem;0;0
FLT_AC_in;sku_990;AC;passagem;0;0
FLT_AC_in;sku_993;AC;passagem;0;0
FLT_AC_in;sku_994;AC;passagem;0;0
FLT_AC_in;sku_995;AC;passagem;0;0
FLT_AC_in;sku_998;AC;passagem;0;0
FLT_AC_in;sku_999;AC;passagem;0;0
FLT_AC_in;sku_1000;AC;passagem;0;0
FLT_AC_in;sku_1001;AC;passagem;0;0
FLT_AC_in;sku_1002;AC;passagem;0;0
FLT_AC_in;sku_1003;AC;passagem;0;0
FLT_AC_in;sku_1004;AC;passagem;0;0
FLT_AC_in;sku_1005;AC;passagem;0;0
FLT_AC_in;sku_1006;AC;passagem;0;0
FLT_AC_in;sku_1007;AC;passagem;0;0
FLT_AC_in;sku_1008;AC;passagem;0;0
FLT_AC_in;sku_1009;AC;passagem;0;0
FLT_AC_in;sku_3000;AC;passagem;0;0
FLT_AC_in;sku_34066;AC;passagem;0;0
FLT_AC_in;sku_34085;AC;passagem;0;0
FLT_AC_in;sku_34086;AC;passagem;0;0
FLT_AC_in;sku_34087;AC;passagem;0;0
FLT_AC_in;sku_34090;AC;passagem;0;0
FLT_AC_in;sku_34091;AC;passagem;0;0
FLT_AC_in;sku_34093;AC;passagem;0;0
FLT_AC_in;sku_34098;AC;passagem;0;0
FLT_AC_in;sku_34130;AC;passagem;0;0
FLT_AC_in;sku_34132;AC;passagem;0;0
FLT_AC_in;sku_34133;AC;passagem;0;0
FLT_AC_in;sku_34134;AC;passagem;0;0
FLT_AC_in;sku_34135;AC;passagem;0;0
FLT_AC_in;sku_34136;AC;passagem;0;0
FLT_AC_in;sku_34138;AC;passagem;0;0
FLT_AC_in;sku_34139;AC;passagem;0;0
FLT_AC_in;sku_34142;AC;passagem;0;0
FLT_AC_in;sku_34143;AC;passagem;0;0
FLT_AC_in;sku_34170;AC;passagem;0;0
FLT_AC_in;sku_34281;AC;passagem;0;0
FLT_AC_in;sku_34283;AC;passagem;0;0
FLT_AC_in;sku_34308;AC;passagem;0;0
FLT_AC_in;sku_34309;AC;passagem;0;0
FLT_AC_in;sku_34310;AC;passagem;0;0
FLT_AC_in;sku_34327;AC;passagem;0;0
FLT_AC_in;sku_34328;AC;passagem;0;0
FLT_AC_in;sku_34329;AC;passagem;0;0
FLT_AC_in;sku_34330;AC;passagem;0;0
FLT_AC_in;sku_34331;AC;passagem;0;0
FLT_AC_in;sku_34332;AC;passagem;0;0
FLT_AC_in;sku_34333;AC;passagem;0;0
FLT_AC_in;sku_34334;AC;passagem;0;0
FLT_AC_in;sku_34335;AC;passagem;0;0
FLT_AC_in;sku_34336;AC;passagem;0;0
FLT_AC_in;sku_34337;AC;passagem;0;0
FLT_AC_in;sku_34338;AC;passagem;0;0
FLT_AC_in;sku_34339;AC;passagem;0;0
FLT_AC_in;sku_34340;AC;passagem;0;0
FLT_AC_in;sku_34341;AC;passagem;0;0
FLT_AC_in;sku_34342;AC;passagem;0;0
FLT_AC_in;sku_34343;AC;passagem;0;0
FLT_AC_in;sku_34427;AC;passagem;0;0
FLT_AC_in;sku_34459;AC;passagem;0;0
FLT_AC_in;sku_34461;AC;passagem;0;0
FLT_AC_in;sku_34553;AC;passagem;0;0
FLT_AC_in;sku_34616;AC;passagem;0;0
FLT_AC_in;sku_34660;AC;passagem;0;0
FLT_AC_in;sku_34661;AC;passagem;0;0
FLT_AC_in;sku_34662;AC;passagem;0;0
FLT_AC_in;sku_34686;AC;passagem;0;0
FLT_AC_in;sku_34687;AC;passagem;0;0
FLT_AC_in;sku_34721;AC;passagem;0;0
FLT_AC_in;sku_34722;AC;passagem;0;0
FLT_AC_in;sku_34723;AC;passagem;0;0
FLT_AC_in;sku_34724;AC;passagem;0;0
FLT_AC_in;sku_34725;AC;passagem;0;0
FLT_AC_in;sku_34726;AC;passagem;0;0
FLT_AC_in;sku_34727;AC;passagem;0;0
FLT_AC_in;sku_34728;AC;passagem;0;0
FLT_AC_in;sku_34729;AC;passagem;0;0
FLT_AC_in;sku_34730;AC;passagem;0;0
FLT_AC_in;sku_34731;AC;passagem;0;0
FLT_AC_in;sku_34732;AC;passagem;0;0
FLT_AC_in;sku_34733;AC;passagem;0;0
FLT_AC_in;sku_34734;AC;passagem;0;0
FLT_AC_in;sku_34735;AC;passagem;0;0
FLT_AC_in;sku_34736;AC;passagem;0;0
FLT_AC_in;sku_34737;AC;passagem;0;0
FLT_AC_in;sku_34738;AC;passagem;0;0
FLT_AC_in;sku_34739;AC;passagem;0;0
FLT_AC_in;sku_34747;AC;passagem;0;0
FLT_AC_in;sku_34748;AC;passagem;0;0
FLT_AC_in;sku_34749;AC;passagem;0;0
FLT_AC_in;sku_34750;AC;passagem;0;0
FLT_AC_in;sku_34751;AC;passagem;0;0
FLT_AC_in;sku_34753;AC;passagem;0;0
FLT_AC_in;sku_34761;AC;passagem;0;0
FLT_AC_in;sku_34762;AC;passagem;0;0
FLT_AC_in;sku_34763;AC;passagem;0;0
FLT_AC_in;sku_34764;AC;passagem;0;0
FLT_AC_in;sku_34771;AC;passagem;0;0
FLT_AC_in;sku_34800;AC;passagem;0;0
FLT_AC_in;sku_34803;AC;passagem;0;0
FLT_AC_in;sku_34804;AC;passagem;0;0
FLT_AC_in;sku_34836;AC;passagem;0;0
FLT_AC_in;sku_34837;AC;passagem;0;0
FLT_AC_in;sku_34838;AC;passagem;0;0
FLT_AC_in;sku_34839;AC;passagem;0;0
FLT_AC_in;sku_34842;AC;passagem;0;0
FLT_AC_in;sku_34844;AC;passagem;0;0
FLT_AC_in;sku_34845;AC;passagem;0;0
FLT_AC_in;sku_34846;AC;passagem;0;0
FLT_AC_in;sku_34847;AC;passagem;0;0
FLT_AC_in;sku_34857;AC;passagem;0;0
FLT_AC_in;sku_34858;AC;passagem;0;0
FLT_AC_in;sku_34859;AC;passagem;0;0
FLT_AC_in;sku_34860;AC;passagem;0;0
FLT_AC_in;sku_34861;AC;passagem;0;0
FLT_AC_in;sku_34863;AC;passagem;0;0
FLT_AC_in;sku_34864;AC;passagem;0;0
FLT_AC_in;sku_34865;AC;passagem;0;0
FLT_AC_in;sku_34866;AC;passagem;0;0
FLT_AC_in;sku_34867;AC;passagem;0;0
FLT_AC_in;sku_34870;AC;passagem;0;0
FLT_AC_in;sku_34871;AC;passagem;0;0
FLT_AC_in;sku_34876;AC;passagem;0;0
FLT_AC_in;sku_34879;AC;passagem;0;0
FLT_AC_in;sku_34880;AC;passagem;0;0
FLT_AC_in;sku_34881;AC;passagem;0;0
FLT_AC_in;sku_34890;AC;passagem;0;0
FLT_AC_in;sku_34891;AC;passagem;0;0
FLT_AC_in;sku_34892;AC;passagem;0;0
FLT_AC_in;sku_34893;AC;passagem;0;0
FLT_AC_in;sku_34895;AC;passagem;0;0
FLT_AC_in;sku_34897;AC;passagem;0;0
FLT_AC_in;sku_34899;AC;passagem;0;0
FLT_AC_in;sku_34900;AC;passagem;0;0
FLT_AC_in;sku_34901;AC;passagem;0;0
FLT_AC_in;sku_34908;AC;passagem;0;0
FLT_AC_in;sku_34909;AC;passagem;0;0
FLT_AC_in;sku_34924;AC;passagem;0;0
FLT_AC_in;sku_34926;AC;passagem;0;0
FLT_AC_in;sku_34941;AC;passagem;0;0
FLT_AC_in;sku_34942;AC;passagem;0;0
FLT_AC_in;sku_34954;AC;passagem;0;0
FLT_AC_in;sku_34955;AC;passagem;0;0
FLT_AC_in;sku_57069;AC;passagem;0;0
FLT_AC_in;sku_57072;AC;passagem;0;0
FLT_AC_in;sku_57075;AC;passagem;0;0
FLT_AC_in;sku_57078;AC;passagem;0;0
FLT_AC_in;sku_57081;AC;passagem;0;0
FLT_AC_in;sku_57084;AC;passagem;0;0
FLT_AC_in;sku_57138;AC;passagem;0;0
FLT_AC_in;sku_57139;AC;passagem;0;0
FLT_AC_in;sku_57140;AC;passagem;0;0
FLT_AC_in;sku_57141;AC;passagem;0;0
FLT_AC_in;sku_57147;AC;passagem;0;0
FLT_AC_in;sku_57258;AC;passagem;0;0
FLT_AC_in;sku_57283;AC;passagem;0;0
FLT_AC_in;sku_57298;AC;passagem;0;0
FLT_AC_in;sku_57299;AC;passagem;0;0
FLT_AC_in;sku_57300;AC;passagem;0;0
FLT_AC_in;sku_57302;AC;passagem;0;0
FLT_AC_in;sku_57303;AC;passagem;0;0
FLT_AC_in;sku_57304;AC;passagem;0;0
FLT_AC_in;sku_57305;AC;passagem;0;0
FLT_AC_in;sku_57306;AC;passagem;0;0
FLT_AC_in;sku_57307;AC;passagem;0;0
FLT_AC_in;sku_57309;AC;passagem;0;0
FLT_AC_in;sku_57310;AC;passagem;0;0
FLT_AC_in;sku_57371;AC;passagem;0;0
FLT_AC_in;sku_57374;AC;passagem;0;0
FLT_AC_in;sku_57386;AC;passagem;0;0
FLT_AC_in;sku_57389;AC;passagem;0;0
FLT_AC_in;sku_57395;AC;passagem;0;0
FLT_AC_in;sku_57447;AC;passagem;0;0
FLT_AC_in;sku_57453;AC;passagem;0;0
FLT_AC_in;sku_57454;AC;passagem;0;0
FLT_AC_in;sku_57455;AC;passagem;0;0
FLT_AC_in;sku_57504;AC;passagem;0;0
FLT_AC_in;sku_57505;AC;passagem;0;0
FLT_AC_in;sku_57517;AC;passagem;0;0
FLT_AC_in;sku_57540;AC;passagem;0;0
FLT_AC_in;sku_57541;AC;passagem;0;0
FLT_AC_in;sku_57544;AC;passagem;0;0
FLT_AC_in;sku_57545;AC;passagem;0;0
FLT_AC_in;sku_57568;AC;passagem;0;0
FLT_AC_in;sku_57588;AC;passagem;0;0
FLT_AC_in;sku_57589;AC;passagem;0;0
FLT_AC_in;sku_57725;AC;passagem;0;0
FLT_AC_in;sku_57731;AC;passagem;0;0
FLT_AC_in;sku_57732;AC;passagem;0;0
FLT_AC_in;sku_57733;AC;passagem;0;0
FLT_AC_in;sku_57735;AC;passagem;0;0
FLT_AC_in;sku_57819;AC;passagem;0;0
FLT_AC_in;sku_57820;AC;passagem;0;0
FLT_AC_in;sku_57827;AC;passagem;0;0
FLT_AC_in;sku_57847;AC;passagem;0;0
FLT_AC_in;sku_57869;AC;passagem;0;0
FLT_AC_in;sku_57872;AC;passagem;0;0
FLT_AC_in;sku_57915;AC;passagem;0;0
FLT_AC_in;sku_57916;AC;passagem;0;0
FLT_AC_in;sku_57927;AC;passagem;0;0
FLT_AC_in;sku_57951;AC;passagem;0;0
FLT_AC_in;sku_57979;AC;passagem;0;0
FLT_AC_in;sku_67226;AC;passagem;0;0
FLT_AC_in;sku_67520;AC;passagem;0;0
FLT_AC_in;sku_67521;AC;passagem;0;0
FLT_AC_in;sku_67522;AC;passagem;0;0
FLT_AC_in;sku_67523;AC;passagem;0;0
FLT_AC_in;sku_67525;AC;passagem;0;0
FLT_AC_in;sku_67689;AC;passagem;0;0
FLT_AC_in;sku_67694;AC;passagem;0;0
FLT_AC_in;sku_67700;AC;passagem;0;0
FLT_AC_in;sku_67702;AC;passagem;0;0
FLT_AC_in;sku_67705;AC;passagem;0;0
FLT_AC_in;sku_67707;AC;passagem;0;0
FLT_AC_in;sku_67713;AC;passagem;0;0
FLT_AC_in;sku_67731;AC;passagem;0;0
FLT_AC_in;sku_67732;AC;passagem;0;0
FLT_AC_in;sku_67736;AC;passagem;0;0
FLT_AC_in;sku_67738;AC;passagem;0;0
FLT_AC_in;sku_67741;AC;passagem;0;0
FLT_AC_in;sku_67744;AC;passagem;0;0
FLT_AC_in;sku_67808;AC;passagem;0;0
FLT_AC_in;sku_67812;AC;passagem;0;0
FLT_AC_in;sku_67813;AC;passagem;0;0
FLT_AC_in;sku_67814;AC;passagem;0;0
FLT_AC_in;sku_67815;AC;passagem;0;0
FLT_AC_in;sku_67816;AC;passagem;0;0
FLT_AC_in;sku_67817;AC;passagem;0;0
FLT_AC_in;sku_67818;AC;passagem;0;0
FLT_AC_in;sku_67819;AC;passagem;0;0
FLT_AC_in;sku_67820;AC;passagem;0;0
FLT_AC_in;sku_67821;AC;passagem;0;0
FLT_AC_in;sku_67842;AC;passagem;0;0
FLT_AC_in;sku_67956;AC;passagem;0;0
FLT_AC_in;sku_67998;AC;passagem;0;0
FLT_AC_in;sku_70088;AC;passagem;0;0
FLT_AC_in;sku_70089;AC;passagem;0;0
FLT_AC_in;sku_76073;AC;passagem;0;0
FLT_AC_in;sku_76074;AC;passagem;0;0
FLT_AC_in;sku_76075;AC;passagem;0;0
FLT_AC_in;sku_76081;AC;passagem;0;0
FLT_AC_in;sku_76085;AC;passagem;0;0
FLT_AC_in;sku_76086;AC;passagem;0;0
FLT_AC_in;sku_76087;AC;passagem;0;0
FLT_AC_in;sku_76098;AC;passagem;0;0
FLT_AC_in;sku_76225;AC;passagem;0;0
FLT_AC_in;sku_76226;AC;passagem;0;0
FLT_AC_in;sku_76227;AC;passagem;0;0
FLT_AC_in;sku_76298;AC;passagem;0;0
FLT_AC_in;sku_76497;AC;passagem;0;0
FLT_AC_in;sku_80020;AC;passagem;0;0
FLT_AC_in;sku_80100;AC;passagem;0;0
FLT_AC_in;sku_80123;AC;passagem;0;0
FLT_AC_in;sku_80139;AC;passagem;0;0
FLT_AC_in;sku_80140;AC;passagem;0;0
FLT_AC_in;sku_80141;AC;passagem;0;0
FLT_AC_in;sku_80142;AC;passagem;0;0
FLT_AC_in;sku_80143;AC;passagem;0;0
FLT_AC_in;sku_80144;AC;passagem;0;0
FLT_AC_in;sku_80145;AC;passagem;0;0
FLT_AC_in;sku_80156;AC;passagem;0;0
FLT_AC_in;sku_80157;AC;passagem;0;0
FLT_AC_in;sku_80158;AC;passagem;0;0
FLT_AC_in;sku_80159;AC;passagem;0;0
FLT_AC_in;sku_80199;AC;passagem;0;0
FLT_AC_in;sku_80201;AC;passagem;0;0
FLT_AC_in;sku_80203;AC;passagem;0;0
FLT_AC_in;sku_80292;AC;passagem;0;0
FLT_AC_in;sku_80294;AC;passagem;0;0
FLT_AM_in;sku_17;AM;passagem;0;0
FLT_AM_in;sku_18;AM;passagem;0;0
FLT_AM_in;sku_19;AM;passagem;0;0
FLT_AM_in;sku_20;AM;passagem;0;0
FLT_AM_in;sku_21;AM;passagem;0;0
FLT_AM_in;sku_60;AM;passagem;0;0
FLT_AM_in;sku_61;AM;passagem;0;0
FLT_AM_in;sku_93;AM;passagem;0;0
FLT_AM_in;sku_94;AM;passagem;0;0
FLT_AM_in;sku_95;AM;passagem;0;0
FLT_AM_in;sku_971;AM;passagem;0;0
FLT_AM_in;sku_972;AM;passagem;0;0
FLT_AM_in;sku_973;AM;passagem;0;0
FLT_AM_in;sku_974;AM;passagem;0;0
FLT_AM_in;sku_975;AM;passagem;0;0
FLT_AM_in;sku_976;AM;passagem;0;0
FLT_AM_in;sku_979;AM;passagem;0;0
FLT_AM_in;sku_983;AM;passagem;0;0
FLT_AM_in;sku_984;AM;passagem;0;0
FLT_AM_in;sku_985;AM;passagem;0;0
FLT_AM_in;sku_986;AM;passagem;0;0
FLT_AM_in;sku_987;AM;passagem;0;0
FLT_AM_in;sku_988;AM;passagem;0;0
FLT_AM_in;sku_989;AM;passagem;0;0
FLT_AM_in;sku_990;AM;passagem;0;0
FLT_AM_in;sku_993;AM;passagem;0;0
FLT_AM_in;sku_994;AM;passagem;0;0
FLT_AM_in;sku_995;AM;passagem;0;0
FLT_AM_in;sku_998;AM;passagem;0;0
FLT_AM_in;sku_999;AM;passagem;0;0
FLT_AM_in;sku_1000;AM;passagem;0;0
FLT_AM_in;sku_1001;AM;passagem;0;0
FLT_AM_in;sku_1002;AM;passagem;0;0
FLT_AM_in;sku_1003;AM;passagem;0;0
FLT_AM_in;sku_1004;AM;passagem;0;0
FLT_AM_in;sku_1005;AM;passagem;0;0
FLT_AM_in;sku_1006;AM;passagem;0;0
FLT_AM_in;sku_1007;AM;passagem;0;0
FLT_AM_in;sku_1008;AM;passagem;0;0
FLT_AM_in;sku_1009;AM;passagem;0;0
FLT_AM_in;sku_3000;AM;passagem;0;0
FLT_AM_in;sku_34066;AM;passagem;0;0
FLT_AM_in;sku_34085;AM;passagem;0;0
FLT_AM_in;sku_34086;AM;passagem;0;0
FLT_AM_in;sku_34087;AM;passagem;0;0
FLT_AM_in;sku_34090;AM;passagem;0;0
FLT_AM_in;sku_34091;AM;passagem;0;0
FLT_AM_in;sku_34093;AM;passagem;0;0
FLT_AM_in;sku_34098;AM;passagem;0;0
FLT_AM_in;sku_34130;AM;passagem;0;0
FLT_AM_in;sku_34132;AM;passagem;0;0
FLT_AM_in;sku_34133;AM;passagem;0;0
FLT_AM_in;sku_34134;AM;passagem;0;0
FLT_AM_in;sku_34135;AM;passagem;0;0
FLT_AM_in;sku_34136;AM;passagem;0;0
FLT_AM_in;sku_34138;AM;passagem;0;0
FLT_AM_in;sku_34139;AM;passagem;0;0
FLT_AM_in;sku_34142;AM;passagem;0;0
FLT_AM_in;sku_34143;AM;passagem;0;0
FLT_AM_in;sku_34170;AM;passagem;0;0
FLT_AM_in;sku_34281;AM;passagem;0;0
FLT_AM_in;sku_34283;AM;passagem;0;0
FLT_AM_in;sku_34308;AM;passagem;0;0
FLT_AM_in;sku_34309;AM;passagem;0;0
FLT_AM_in;sku_34310;AM;passagem;0;0
FLT_AM_in;sku_34327;AM;passagem;0;0
FLT_AM_in;sku_34328;AM;passagem;0;0
FLT_AM_in;sku_34329;AM;passagem;0;0
FLT_AM_in;sku_34330;AM;passagem;0;0
FLT_AM_in;sku_34331;AM;passagem;0;0
FLT_AM_in;sku_34332;AM;passagem;0;0
FLT_AM_in;sku_34333;AM;passagem;0;0
FLT_AM_in;sku_34334;AM;passagem;0;0
FLT_AM_in;sku_34335;AM;passagem;0;0
FLT_AM_in;sku_34336;AM;passagem;0;0
FLT_AM_in;sku_34337;AM;passagem;0;0
FLT_AM_in;sku_34338;AM;passagem;0;0
FLT_AM_in;sku_34339;AM;passagem;0;0
FLT_AM_in;sku_34340;AM;passagem;0;0
FLT_AM_in;sku_34341;AM;passagem;0;0
FLT_AM_in;sku_34342;AM;passagem;0;0
FLT_AM_in;sku_34343;AM;passagem;0;0
FLT_AM_in;sku_34427;AM;passagem;0;0
FLT_AM_in;sku_34459;AM;passagem;0;0
FLT_AM_in;sku_34461;AM;passagem;0;0
FLT_AM_in;sku_34553;AM;passagem;0;0
FLT_AM_in;sku_34616;AM;passagem;0;0
FLT_AM_in;sku_34660;AM;passagem;0;0
FLT_AM_in;sku_34661;AM;passagem;0;0
FLT_AM_in;sku_34662;AM;passagem;0;0
FLT_AM_in;sku_34686;AM;passagem;0;0
FLT_AM_in;sku_34687;AM;passagem;0;0
FLT_AM_in;sku_34721;AM;passagem;0;0
FLT_AM_in;sku_34722;AM;passagem;0;0
FLT_AM_in;sku_34723;AM;passagem;0;0
FLT_AM_in;sku_34724;AM;passagem;0;0
FLT_AM_in;sku_34725;AM;passagem;0;0
FLT_AM_in;sku_34726;AM;passagem;0;0
FLT_AM_in;sku_34727;AM;passagem;0;0
FLT_AM_in;sku_34728;AM;passagem;0;0
FLT_AM_in;sku_34729;AM;passagem;0;0
FLT_AM_in;sku_34730;AM;passagem;0;0
FLT_AM_in;sku_34731;AM;passagem;0;0
FLT_AM_in;sku_34732;AM;passagem;0;0
FLT_AM_in;sku_34733;AM;passagem;0;0
FLT_AM_in;sku_34734;AM;passagem;0;0
FLT_AM_in;sku_34735;AM;passagem;0;0
FLT_AM_in;sku_34736;AM;passagem;0;0
FLT_AM_in;sku_34737;AM;passagem;0;0
FLT_AM_in;sku_34738;AM;passagem;0;0
FLT_AM_in;sku_34739;AM;passagem;0;0
FLT_AM_in;sku_34747;AM;passagem;0;0
FLT_AM_in;sku_34748;AM;passagem;0;0
FLT_AM_in;sku_34749;AM;passagem;0;0
FLT_AM_in;sku_34750;AM;passagem;0;0
FLT_AM_in;sku_34751;AM;passagem;0;0
FLT_AM_in;sku_34753;AM;passagem;0;0
FLT_AM_in;sku_34761;AM;passagem;0;0
FLT_AM_in;sku_34762;AM;passagem;0;0
FLT_AM_in;sku_34763;AM;passagem;0;0
FLT_AM_in;sku_34764;AM;passagem;0;0
FLT_AM_in;sku_34771;AM;passagem;0;0
FLT_AM_in;sku_34800;AM;passagem;0;0
FLT_AM_in;sku_34803;AM;passagem;0;0
FLT_AM_in;sku_34804;AM;passagem;0;0
FLT_AM_in;sku_34836;AM;passagem;0;0
FLT_AM_in;sku_34837;AM;passagem;0;0
FLT_AM_in;sku_34838;AM;passagem;0;0
FLT_AM_in;sku_34839;AM;passagem;0;0
FLT_AM_in;sku_34842;AM;passagem;0;0
FLT_AM_in;sku_34844;AM;passagem;0;0
FLT_AM_in;sku_34845;AM;passagem;0;0
FLT_AM_in;sku_34846;AM;passagem;0;0
FLT_AM_in;sku_34847;AM;passagem;0;0
FLT_AM_in;sku_34857;AM;passagem;0;0
FLT_AM_in;sku_34858;AM;passagem;0;0
FLT_AM_in;sku_34859;AM;passagem;0;0
FLT_AM_in;sku_34860;AM;passagem;0;0
FLT_AM_in;sku_34861;AM;passagem;0;0
FLT_AM_in;sku_34863;AM;passagem;0;0
FLT_AM_in;sku_34864;AM;passagem;0;0
FLT_AM_in;sku_34865;AM;passagem;0;0
FLT_AM_in;sku_34866;AM;passagem;0;0
FLT_AM_in;sku_34867;AM;passagem;0;0
FLT_AM_in;sku_34870;AM;passagem;0;0
FLT_AM_in;sku_34871;AM;passagem;0;0
FLT_AM_in;sku_34876;AM;passagem;0;0
FLT_AM_in;sku_34879;AM;passagem;0;0
FLT_AM_in;sku_34880;AM;passagem;0;0
FLT_AM_in;sku_34881;AM;passagem;0;0
FLT_AM_in;sku_34890;AM;passagem;0;0
FLT_AM_in;sku_34891;AM;passagem;0;0
FLT_AM_in;sku_34892;AM;passagem;0;0
FLT_AM_in;sku_34893;AM;passagem;0;0
FLT_AM_in;sku_34895;AM;passagem;0;0
FLT_AM_in;sku_34897;AM;passagem;0;0
FLT_AM_in;sku_34899;AM;passagem;0;0
FLT_AM_in;sku_34900;AM;passagem;0;0
FLT_AM_in;sku_34901;AM;passagem;0;0
FLT_AM_in;sku_34908;AM;passagem;0;0
FLT_AM_in;sku_34909;AM;passagem;0;0
FLT_AM_in;sku_34924;AM;passagem;0;0
FLT_AM_in;sku_34926;AM;passagem;0;0
FLT_AM_in;sku_34941;AM;passagem;0;0
FLT_AM_in;sku_34942;AM;passagem;0;0
FLT_AM_in;sku_34954;AM;passagem;0;0
FLT_AM_in;sku_34955;AM;passagem;0;0
FLT_AM_in;sku_57069;AM;passagem;0;0
FLT_AM_in;sku_57072;AM;passagem;0;0
FLT_AM_in;sku_57075;AM;passagem;0;0
FLT_AM_in;sku_57078;AM;passagem;0;0
FLT_AM_in;sku_57081;AM;passagem;0;0
FLT_AM_in;sku_57084;AM;passagem;0;0
FLT_AM_in;sku_57138;AM;passagem;0;0
FLT_AM_in;sku_57139;AM;passagem;0;0
FLT_AM_in;sku_57140;AM;passagem;0;0
FLT_AM_in;sku_57141;AM;passagem;0;0
FLT_AM_in;sku_57147;AM;passagem;0;0
FLT_AM_in;sku_57258;AM;passagem;0;0
FLT_AM_in;sku_57283;AM;passagem;0;0
FLT_AM_in;sku_57298;AM;passagem;0;0
FLT_AM_in;sku_57299;AM;passagem;0;0
FLT_AM_in;sku_57300;AM;passagem;0;0
FLT_AM_in;sku_57302;AM;passagem;0;0
FLT_AM_in;sku_57303;AM;passagem;0;0
FLT_AM_in;sku_57304;AM;passagem;0;0
FLT_AM_in;sku_57305;AM;passagem;0;0
FLT_AM_in;sku_57306;AM;passagem;0;0
FLT_AM_in;sku_57307;AM;passagem;0;0
FLT_AM_in;sku_57309;AM;passagem;0;0
FLT_AM_in;sku_57310;AM;passagem;0;0
FLT_AM_in;sku_57371;AM;passagem;0;0
FLT_AM_in;sku_57374;AM;passagem;0;0
FLT_AM_in;sku_57386;AM;passagem;0;0
FLT_AM_in;sku_57389;AM;passagem;0;0
FLT_AM_in;sku_57395;AM;passagem;0;0
FLT_AM_in;sku_57447;AM;passagem;0;0
FLT_AM_in;sku_57453;AM;passagem;0;0
FLT_AM_in;sku_57454;AM;passagem;0;0
FLT_AM_in;sku_57455;AM;passagem;0;0
FLT_AM_in;sku_57504;AM;passagem;0;0
FLT_AM_in;sku_57505;AM;passagem;0;0
FLT_AM_in;sku_57517;AM;passagem;0;0
FLT_AM_in;sku_57540;AM;passagem;0;0
FLT_AM_in;sku_57541;AM;passagem;0;0
FLT_AM_in;sku_57544;AM;passagem;0;0
FLT_AM_in;sku_57545;AM;passagem;0;0
FLT_AM_in;sku_57568;AM;passagem;0;0
FLT_AM_in;sku_57588;AM;passagem;0;0
FLT_AM_in;sku_57589;AM;passagem;0;0
FLT_AM_in;sku_57725;AM;passagem;0;0
FLT_AM_in;sku_57731;AM;passagem;0;0
FLT_AM_in;sku_57732;AM;passagem;0;0
FLT_AM_in;sku_57733;AM;passagem;0;0
FLT_AM_in;sku_57735;AM;passagem;0;0
FLT_AM_in;sku_57819;AM;passagem;0;0
FLT_AM_in;sku_57820;AM;passagem;0;0
FLT_AM_in;sku_57827;AM;passagem;0;0
FLT_AM_in;sku_57847;AM;passagem;0;0
FLT_AM_in;sku_57869;AM;passagem;0;0
FLT_AM_in;sku_57872;AM;passagem;0;0
FLT_AM_in;sku_57915;AM;passagem;0;0
FLT_AM_in;sku_57916;AM;passagem;0;0
FLT_AM_in;sku_57927;AM;passagem;0;0
FLT_AM_in;sku_57951;AM;passagem;0;0
FLT_AM_in;sku_57979;AM;passagem;0;0
FLT_AM_in;sku_67226;AM;passagem;0;0
FLT_AM_in;sku_67520;AM;passagem;0;0
FLT_AM_in;sku_67521;AM;passagem;0;0
FLT_AM_in;sku_67522;AM;passagem;0;0
FLT_AM_in;sku_67523;AM;passagem;0;0
FLT_AM_in;sku_67525;AM;passagem;0;0
FLT_AM_in;sku_67689;AM;passagem;0;0
FLT_AM_in;sku_67694;AM;passagem;0;0
FLT_AM_in;sku_67700;AM;passagem;0;0
FLT_AM_in;sku_67702;AM;passagem;0;0
FLT_AM_in;sku_67705;AM;passagem;0;0
FLT_AM_in;sku_67707;AM;passagem;0;0
FLT_AM_in;sku_67713;AM;passagem;0;0
FLT_AM_in;sku_67731;AM;passagem;0;0
FLT_AM_in;sku_67732;AM;passagem;0;0
FLT_AM_in;sku_67736;AM;passagem;0;0
FLT_AM_in;sku_67738;AM;passagem;0;0
FLT_AM_in;sku_67741;AM;passagem;0;0
FLT_AM_in;sku_67744;AM;passagem;0;0
FLT_AM_in;sku_67808;AM;passagem;0;0
FLT_AM_in;sku_67812;AM;passagem;0;0
FLT_AM_in;sku_67813;AM;passagem;0;0
FLT_AM_in;sku_67814;AM;passagem;0;0
FLT_AM_in;sku_67815;AM;passagem;0;0
FLT_AM_in;sku_67816;AM;passagem;0;0
FLT_AM_in;sku_67817;AM;passagem;0;0
FLT_AM_in;sku_67818;AM;passagem;0;0
FLT_AM_in;sku_67819;AM;passagem;0;0
FLT_AM_in;sku_67820;AM;passagem;0;0
FLT_AM_in;sku_67821;AM;passagem;0;0
FLT_AM_in;sku_67842;AM;passagem;0;0
FLT_AM_in;sku_67956;AM;passagem;0;0
FLT_AM_in;sku_67998;AM;passagem;0;0
FLT_AM_in;sku_70088;AM;passagem;0;0
FLT_AM_in;sku_70089;AM;passagem;0;0
FLT_AM_in;sku_76073;AM;passagem;0;0
FLT_AM_in;sku_76074;AM;passagem;0;0
FLT_AM_in;sku_76075;AM;passagem;0;0
FLT_AM_in;sku_76081;AM;passagem;0;0
FLT_AM_in;sku_76085;AM;passagem;0;0
