tipo_de_arco;i;j;s;a;b;c;m;n
location;CLT_18_in;CLT_18_out;16;30709;96;1000000.0;0;0
location;CLT_18_in;CLT_18_out;17;30709;60;1000000.0;0;0
location;CLT_18_in;CLT_18_out;18;30709;29;1000000.0;0;0
location;CLT_18_in;CLT_18_out;19;30709;25;1000000.0;0;0
location;CLT_18_in;CLT_18_out;20;30709;66;1000000.0;0;0
location;CLT_18_in;CLT_18_out;21;30709;74;1000000.0;0;0
location;CLT_18_in;CLT_18_out;22;30709;23;1000000.0;0;0
location;CLT_18_in;CLT_18_out;23;30709;37;1000000.0;0;0
location;CLT_18_in;CLT_18_out;24;30709;39;1000000.0;0;0
location;CLT_18_in;CLT_18_out;25;30709;41;1000000.0;0;0
location;CLT_18_in;CLT_18_out;26;30709;88;1000000.0;0;0
location;CLT_18_in;CLT_18_out;27;30709;61;1000000.0;0;0
location;CLT_18_in;CLT_18_out;28;30709;97;1000000.0;0;0
location;CLT_18_in;CLT_18_out;29;30709;28;1000000.0;0;0
location;CLT_18_in;CLT_18_out;30;30709;79;1000000.0;0;0
location;CLT_18_in;CLT_18_out;31;30709;88;1000000.0;0;0
location;CLT_18_in;CLT_18_out;32;30709;41;1000000.0;0;0
location;CLT_18_in;CLT_18_out;33;30709;14;1000000.0;0;0
location;CLT_18_in;CLT_18_out;34;30709;94;1000000.0;0;0
location;CLT_18_in;CLT_18_out;35;30709;89;1000000.0;0;0
location;CLT_18_in;CLT_18_out;36;30709;88;1000000.0;0;0
location;CLT_18_in;CLT_18_out;37;30709;47;1000000.0;0;0
location;CLT_18_in;CLT_18_out;38;30709;86;1000000.0;0;0
location;CLT_18_in;CLT_18_out;39;30709;13;1000000.0;0;0
location;CLT_18_in;CLT_18_out;40;30709;12;1000000.0;0;0
location;CLT_18_in;CLT_18_out;41;30709;66;1000000.0;0;0
location;CLT_18_in;CLT_18_out;42;30709;84;1000000.0;0;0
location;CLT_18_in;CLT_18_out;43;30709;16;1000000.0;0;0
location;CLT_18_in;CLT_18_out;44;30709;92;1000000.0;0;0
location;CLT_18_in;CLT_18_out;45;30709;54;1000000.0;0;0
location;CLT_18_in;CLT_18_out;46;30709;67;1000000.0;0;0
location;CLT_18_in;CLT_18_out;47;30709;69;1000000.0;0;0
location;CLT_18_in;CLT_18_out;48;30709;10;1000000.0;0;0
location;CLT_18_in;CLT_18_out;49;30709;48;1000000.0;0;0
location;CLT_19_in;CLT_19_out;0;82314;60;1000000.0;0;0
location;CLT_19_in;CLT_19_out;1;82314;17;1000000.0;0;0
location;CLT_19_in;CLT_19_out;2;82314;40;1000000.0;0;0
location;CLT_19_in;CLT_19_out;3;82314;83;1000000.0;0;0
location;CLT_19_in;CLT_19_out;4;82314;33;1000000.0;0;0
location;CLT_19_in;CLT_19_out;5;82314;11;1000000.0;0;0
location;CLT_19_in;CLT_19_out;6;82314;41;1000000.0;0;0
location;CLT_19_in;CLT_19_out;7;82314;46;1000000.0;0;0
location;CLT_19_in;CLT_19_out;8;82314;85;1000000.0;0;0
location;CLT_19_in;CLT_19_out;9;82314;56;1000000.0;0;0
location;CLT_19_in;CLT_19_out;10;82314;66;1000000.0;0;0
location;CLT_19_in;CLT_19_out;11;82314;25;1000000.0;0;0
location;CLT_19_in;CLT_19_out;12;82314;35;1000000.0;0;0
location;CLT_19_in;CLT_19_out;13;82314;55;1000000.0;0;0
location;CLT_19_in;CLT_19_out;14;82314;54;1000000.0;0;0
location;CLT_19_in;CLT_19_out;15;82314;83;1000000.0;0;0
location;CLT_19_in;CLT_19_out;16;82314;31;1000000.0;0;0
location;CLT_19_in;CLT_19_out;17;82314;55;1000000.0;0;0
location;CLT_19_in;CLT_19_out;18;82314;61;1000000.0;0;0
location;CLT_19_in;CLT_19_out;19;82314;85;1000000.0;0;0
location;CLT_19_in;CLT_19_out;20;82314;99;1000000.0;0;0
location;CLT_19_in;CLT_19_out;21;82314;15;1000000.0;0;0
location;CLT_19_in;CLT_19_out;22;82314;72;1000000.0;0;0
location;CLT_19_in;CLT_19_out;23;82314;20;1000000.0;0;0
location;CLT_19_in;CLT_19_out;24;82314;78;1000000.0;0;0
location;CLT_19_in;CLT_19_out;25;82314;38;1000000.0;0;0
location;CLT_19_in;CLT_19_out;26;82314;49;1000000.0;0;0
location;CLT_19_in;CLT_19_out;27;82314;16;1000000.0;0;0
location;CLT_19_in;CLT_19_out;28;82314;79;1000000.0;0;0
location;CLT_19_in;CLT_19_out;29;82314;16;1000000.0;0;0
location;CLT_19_in;CLT_19_out;30;82314;72;1000000.0;0;0
location;CLT_19_in;CLT_19_out;31;82314;48;1000000.0;0;0
location;CLT_19_in;CLT_19_out;32;82314;39;1000000.0;0;0
location;CLT_19_in;CLT_19_out;33;82314;21;1000000.0;0;0
location;CLT_19_in;CLT_19_out;34;82314;20;1000000.0;0;0
location;CLT_19_in;CLT_19_out;35;82314;64;1000000.0;0;0
location;CLT_19_in;CLT_19_out;36;82314;96;1000000.0;0;0
location;CLT_19_in;CLT_19_out;37;82314;71;1000000.0;0;0
location;CLT_19_in;CLT_19_out;38;82314;36;1000000.0;0;0
location;CLT_19_in;CLT_19_out;39;82314;72;1000000.0;0;0
location;CLT_19_in;CLT_19_out;40;82314;58;1000000.0;0;0
location;CLT_19_in;CLT_19_out;41;82314;50;1000000.0;0;0
location;CLT_19_in;CLT_19_out;42;82314;50;1000000.0;0;0
location;CLT_19_in;CLT_19_out;43;82314;72;1000000.0;0;0
location;CLT_19_in;CLT_19_out;44;82314;97;1000000.0;0;0
location;CLT_19_in;CLT_19_out;45;82314;52;1000000.0;0;0
location;CLT_19_in;CLT_19_out;46;82314;44;1000000.0;0;0
location;CLT_19_in;CLT_19_out;47;82314;15;1000000.0;0;0
location;CLT_19_in;CLT_19_out;48;82314;38;1000000.0;0;0
location;CLT_19_in;CLT_19_out;49;82314;27;1000000.0;0;0
location;CLT_20_in;CLT_20_out;0;38753;53;1000000.0;0;0
location;CLT_20_in;CLT_20_out;1;38753;63;1000000.0;0;0
location;CLT_20_in;CLT_20_out;2;38753;86;1000000.0;0;0
location;CLT_20_in;CLT_20_out;3;38753;43;1000000.0;0;0
location;CLT_20_in;CLT_20_out;4;38753;21;1000000.0;0;0
location;CLT_20_in;CLT_20_out;5;38753;80;1000000.0;0;0
location;CLT_20_in;CLT_20_out;6;38753;11;1000000.0;0;0
location;CLT_20_in;CLT_20_out;7;38753;78;1000000.0;0;0
location;CLT_20_in;CLT_20_out;8;38753;77;1000000.0;0;0
location;CLT_20_in;CLT_20_out;9;38753;57;1000000.0;0;0
location;CLT_20_in;CLT_20_out;10;38753;30;1000000.0;0;0
location;CLT_20_in;CLT_20_out;11;38753;37;1000000.0;0;0
location;CLT_20_in;CLT_20_out;12;38753;80;1000000.0;0;0
location;CLT_20_in;CLT_20_out;13;38753;82;1000000.0;0;0
location;CLT_20_in;CLT_20_out;14;38753;13;1000000.0;0;0
location;CLT_20_in;CLT_20_out;15;38753;38;1000000.0;0;0
location;CLT_20_in;CLT_20_out;16;38753;14;1000000.0;0;0
location;CLT_20_in;CLT_20_out;17;38753;40;1000000.0;0;0
location;CLT_20_in;CLT_20_out;18;38753;90;1000000.0;0;0
location;CLT_20_in;CLT_20_out;19;38753;91;1000000.0;0;0
location;CLT_20_in;CLT_20_out;20;38753;90;1000000.0;0;0
location;CLT_20_in;CLT_20_out;21;38753;56;1000000.0;0;0
location;CLT_20_in;CLT_20_out;22;38753;21;1000000.0;0;0
location;CLT_20_in;CLT_20_out;23;38753;76;1000000.0;0;0
location;CLT_20_in;CLT_20_out;24;38753;60;1000000.0;0;0
location;CLT_20_in;CLT_20_out;25;38753;86;1000000.0;0;0
location;CLT_20_in;CLT_20_out;26;38753;81;1000000.0;0;0
location;CLT_20_in;CLT_20_out;27;38753;23;1000000.0;0;0
location;CLT_20_in;CLT_20_out;28;38753;54;1000000.0;0;0
location;CLT_20_in;CLT_20_out;29;38753;36;1000000.0;0;0
location;CLT_20_in;CLT_20_out;30;38753;81;1000000.0;0;0
location;CLT_20_in;CLT_20_out;31;38753;20;1000000.0;0;0
location;CLT_20_in;CLT_20_out;32;38753;51;1000000.0;0;0
location;CLT_20_in;CLT_20_out;33;38753;32;1000000.0;0;0
location;CLT_20_in;CLT_20_out;34;38753;68;1000000.0;0;0
location;CLT_20_in;CLT_20_out;35;38753;21;1000000.0;0;0
location;CLT_20_in;CLT_20_out;36;38753;23;1000000.0;0;0
location;CLT_20_in;CLT_20_out;37;38753;85;1000000.0;0;0
location;CLT_20_in;CLT_20_out;38;38753;78;1000000.0;0;0
location;CLT_20_in;CLT_20_out;39;38753;97;1000000.0;0;0
location;CLT_20_in;CLT_20_out;40;38753;86;1000000.0;0;0
location;CLT_20_in;CLT_20_out;41;38753;33;1000000.0;0;0
location;CLT_20_in;CLT_20_out;42;38753;43;1000000.0;0;0
location;CLT_20_in;CLT_20_out;43;38753;80;1000000.0;0;0
location;CLT_20_in;CLT_20_out;44;38753;41;1000000.0;0;0
location;CLT_20_in;CLT_20_out;45;38753;11;1000000.0;0;0
location;CLT_20_in;CLT_20_out;46;38753;99;1000000.0;0;0
location;CLT_20_in;CLT_20_out;47;38753;93;1000000.0;0;0
location;CLT_20_in;CLT_20_out;48;38753;17;1000000.0;0;0
location;CLT_20_in;CLT_20_out;49;38753;41;1000000.0;0;0
location;CLT_21_in;CLT_21_out;0;78105;47;1000000.0;0;0
location;CLT_21_in;CLT_21_out;1;78105;26;1000000.0;0;0
location;CLT_21_in;CLT_21_out;2;78105;96;1000000.0;0;0
location;CLT_21_in;CLT_21_out;3;78105;31;1000000.0;0;0
location;CLT_21_in;CLT_21_out;4;78105;18;1000000.0;0;0
location;CLT_21_in;CLT_21_out;5;78105;96;1000000.0;0;0
location;CLT_21_in;CLT_21_out;6;78105;32;1000000.0;0;0
location;CLT_21_in;CLT_21_out;7;78105;18;1000000.0;0;0
location;CLT_21_in;CLT_21_out;8;78105;99;1000000.0;0;0
location;CLT_21_in;CLT_21_out;9;78105;71;1000000.0;0;0
location;CLT_21_in;CLT_21_out;10;78105;67;1000000.0;0;0
location;CLT_21_in;CLT_21_out;11;78105;46;1000000.0;0;0
location;CLT_21_in;CLT_21_out;12;78105;91;1000000.0;0;0
location;CLT_21_in;CLT_21_out;13;78105;51;1000000.0;0;0
location;CLT_21_in;CLT_21_out;14;78105;14;1000000.0;0;0
location;CLT_21_in;CLT_21_out;15;78105;68;1000000.0;0;0
location;CLT_21_in;CLT_21_out;16;78105;54;1000000.0;0;0
location;CLT_21_in;CLT_21_out;17;78105;49;1000000.0;0;0
location;CLT_21_in;CLT_21_out;18;78105;46;1000000.0;0;0
location;CLT_21_in;CLT_21_out;19;78105;44;1000000.0;0;0
location;CLT_21_in;CLT_21_out;20;78105;21;1000000.0;0;0
location;CLT_21_in;CLT_21_out;21;78105;30;1000000.0;0;0
location;CLT_21_in;CLT_21_out;22;78105;16;1000000.0;0;0
location;CLT_21_in;CLT_21_out;23;78105;84;1000000.0;0;0
location;CLT_21_in;CLT_21_out;24;78105;78;1000000.0;0;0
location;CLT_21_in;CLT_21_out;25;78105;83;1000000.0;0;0
location;CLT_21_in;CLT_21_out;26;78105;16;1000000.0;0;0
location;CLT_21_in;CLT_21_out;27;78105;71;1000000.0;0;0
location;CLT_21_in;CLT_21_out;28;78105;96;1000000.0;0;0
location;CLT_21_in;CLT_21_out;29;78105;59;1000000.0;0;0
location;CLT_21_in;CLT_21_out;30;78105;33;1000000.0;0;0
location;CLT_21_in;CLT_21_out;31;78105;49;1000000.0;0;0
location;CLT_21_in;CLT_21_out;32;78105;37;1000000.0;0;0
location;CLT_21_in;CLT_21_out;33;78105;97;1000000.0;0;0
location;CLT_21_in;CLT_21_out;34;78105;40;1000000.0;0;0
location;CLT_21_in;CLT_21_out;35;78105;94;1000000.0;0;0
location;CLT_21_in;CLT_21_out;36;78105;72;1000000.0;0;0
location;CLT_21_in;CLT_21_out;37;78105;95;1000000.0;0;0
location;CLT_21_in;CLT_21_out;38;78105;65;1000000.0;0;0
location;CLT_21_in;CLT_21_out;39;78105;39;1000000.0;0;0
location;CLT_21_in;CLT_21_out;40;78105;60;1000000.0;0;0
location;CLT_21_in;CLT_21_out;41;78105;39;1000000.0;0;0
location;CLT_21_in;CLT_21_out;42;78105;29;1000000.0;0;0
location;CLT_21_in;CLT_21_out;43;78105;57;1000000.0;0;0
location;CLT_21_in;CLT_21_out;44;78105;39;1000000.0;0;0
location;CLT_21_in;CLT_21_out;45;78105;54;1000000.0;0;0
location;CLT_21_in;CLT_21_out;46;78105;68;1000000.0;0;0
location;CLT_21_in;CLT_21_out;47;78105;32;1000000.0;0;0
location;CLT_21_in;CLT_21_out;48;78105;46;1000000.0;0;0
location;CLT_21_in;CLT_21_out;49;78105;35;1000000.0;0;0
location;CLT_22_in;CLT_22_out;0;32286;72;1000000.0;0;0
location;CLT_22_in;CLT_22_out;1;32286;83;1000000.0;0;0
location;CLT_22_in;CLT_22_out;2;32286;37;1000000.0;0;0
location;CLT_22_in;CLT_22_out;3;32286;18;1000000.0;0;0
location;CLT_22_in;CLT_22_out;4;32286;81;1000000.0;0;0
location;CLT_22_in;CLT_22_out;5;32286;66;1000000.0;0;0
location;CLT_22_in;CLT_22_out;6;32286;63;1000000.0;0;0
location;CLT_22_in;CLT_22_out;7;32286;51;1000000.0;0;0
location;CLT_22_in;CLT_22_out;8;32286;27;1000000.0;0;0
location;CLT_22_in;CLT_22_out;9;32286;50;1000000.0;0;0
location;CLT_22_in;CLT_22_out;10;32286;62;1000000.0;0;0
location;CLT_22_in;CLT_22_out;11;32286;55;1000000.0;0;0
location;CLT_22_in;CLT_22_out;12;32286;36;1000000.0;0;0
location;CLT_22_in;CLT_22_out;13;32286;84;1000000.0;0;0
location;CLT_22_in;CLT_22_out;14;32286;69;1000000.0;0;0
location;CLT_22_in;CLT_22_out;15;32286;99;1000000.0;0;0
location;CLT_22_in;CLT_22_out;16;32286;60;1000000.0;0;0
location;CLT_22_in;CLT_22_out;17;32286;39;1000000.0;0;0
location;CLT_22_in;CLT_22_out;18;32286;31;1000000.0;0;0
location;CLT_22_in;CLT_22_out;19;32286;90;1000000.0;0;0
location;CLT_22_in;CLT_22_out;20;32286;41;1000000.0;0;0
location;CLT_22_in;CLT_22_out;21;32286;89;1000000.0;0;0
location;CLT_22_in;CLT_22_out;22;32286;58;1000000.0;0;0
location;CLT_22_in;CLT_22_out;23;32286;61;1000000.0;0;0
location;CLT_22_in;CLT_22_out;24;32286;61;1000000.0;0;0
location;CLT_22_in;CLT_22_out;25;32286;11;1000000.0;0;0
location;CLT_22_in;CLT_22_out;26;32286;42;1000000.0;0;0
location;CLT_22_in;CLT_22_out;27;32286;45;1000000.0;0;0
location;CLT_22_in;CLT_22_out;28;32286;32;1000000.0;0;0
location;CLT_22_in;CLT_22_out;29;32286;23;1000000.0;0;0
location;CLT_22_in;CLT_22_out;30;32286;78;1000000.0;0;0
location;CLT_22_in;CLT_22_out;31;32286;56;1000000.0;0;0
location;CLT_22_in;CLT_22_out;32;32286;14;1000000.0;0;0
location;CLT_22_in;CLT_22_out;33;32286;21;1000000.0;0;0
location;CLT_22_in;CLT_22_out;34;32286;61;1000000.0;0;0
location;CLT_22_in;CLT_22_out;35;32286;47;1000000.0;0;0
location;CLT_22_in;CLT_22_out;36;32286;23;1000000.0;0;0
location;CLT_22_in;CLT_22_out;37;32286;22;1000000.0;0;0
location;CLT_22_in;CLT_22_out;38;32286;65;1000000.0;0;0
location;CLT_22_in;CLT_22_out;39;32286;23;1000000.0;0;0
location;CLT_22_in;CLT_22_out;40;32286;54;1000000.0;0;0
location;CLT_22_in;CLT_22_out;41;32286;23;1000000.0;0;0
location;CLT_22_in;CLT_22_out;42;32286;27;1000000.0;0;0
location;CLT_22_in;CLT_22_out;43;32286;27;1000000.0;0;0
location;CLT_22_in;CLT_22_out;44;32286;14;1000000.0;0;0
location;CLT_22_in;CLT_22_out;45;32286;91;1000000.0;0;0
location;CLT_22_in;CLT_22_out;46;32286;32;1000000.0;0;0
location;CLT_22_in;CLT_22_out;47;32286;74;1000000.0;0;0
location;CLT_22_in;CLT_22_out;48;32286;78;1000000.0;0;0
location;CLT_22_in;CLT_22_out;49;32286;34;1000000.0;0;0
location;CLT_23_in;CLT_23_out;0;14574;84;1000000.0;0;0
location;CLT_23_in;CLT_23_out;1;14574;51;1000000.0;0;0
location;CLT_23_in;CLT_23_out;2;14574;33;1000000.0;0;0
location;CLT_23_in;CLT_23_out;3;14574;33;1000000.0;0;0
location;CLT_23_in;CLT_23_out;4;14574;11;1000000.0;0;0
location;CLT_23_in;CLT_23_out;5;14574;55;1000000.0;0;0
location;CLT_23_in;CLT_23_out;6;14574;97;1000000.0;0;0
location;CLT_23_in;CLT_23_out;7;14574;50;1000000.0;0;0
location;CLT_23_in;CLT_23_out;8;14574;55;1000000.0;0;0
location;CLT_23_in;CLT_23_out;9;14574;15;1000000.0;0;0
location;CLT_23_in;CLT_23_out;10;14574;15;1000000.0;0;0
location;CLT_23_in;CLT_23_out;11;14574;18;1000000.0;0;0
location;CLT_23_in;CLT_23_out;12;14574;48;1000000.0;0;0
location;CLT_23_in;CLT_23_out;13;14574;94;1000000.0;0;0
location;CLT_23_in;CLT_23_out;14;14574;30;1000000.0;0;0
location;CLT_23_in;CLT_23_out;15;14574;49;1000000.0;0;0
location;CLT_23_in;CLT_23_out;16;14574;91;1000000.0;0;0
location;CLT_23_in;CLT_23_out;17;14574;23;1000000.0;0;0
location;CLT_23_in;CLT_23_out;18;14574;57;1000000.0;0;0
location;CLT_23_in;CLT_23_out;19;14574;90;1000000.0;0;0
location;CLT_23_in;CLT_23_out;20;14574;50;1000000.0;0;0
location;CLT_23_in;CLT_23_out;21;14574;40;1000000.0;0;0
location;CLT_23_in;CLT_23_out;22;14574;41;1000000.0;0;0
location;CLT_23_in;CLT_23_out;23;14574;12;1000000.0;0;0
location;CLT_23_in;CLT_23_out;24;14574;82;1000000.0;0;0
location;CLT_23_in;CLT_23_out;25;14574;24;1000000.0;0;0
location;CLT_23_in;CLT_23_out;26;14574;59;1000000.0;0;0
location;CLT_23_in;CLT_23_out;27;14574;51;1000000.0;0;0
location;CLT_23_in;CLT_23_out;28;14574;51;1000000.0;0;0
location;CLT_23_in;CLT_23_out;29;14574;87;1000000.0;0;0
location;CLT_23_in;CLT_23_out;30;14574;18;1000000.0;0;0
location;CLT_23_in;CLT_23_out;31;14574;35;1000000.0;0;0
location;CLT_23_in;CLT_23_out;32;14574;39;1000000.0;0;0
location;CLT_23_in;CLT_23_out;33;14574;32;1000000.0;0;0
location;CLT_23_in;CLT_23_out;34;14574;91;1000000.0;0;0
location;CLT_23_in;CLT_23_out;35;14574;48;1000000.0;0;0
location;CLT_23_in;CLT_23_out;36;14574;74;1000000.0;0;0
location;CLT_23_in;CLT_23_out;37;14574;84;1000000.0;0;0
location;CLT_23_in;CLT_23_out;38;14574;88;1000000.0;0;0
location;CLT_23_in;CLT_23_out;39;14574;54;1000000.0;0;0
location;CLT_23_in;CLT_23_out;40;14574;69;1000000.0;0;0
location;CLT_23_in;CLT_23_out;41;14574;16;1000000.0;0;0
location;CLT_23_in;CLT_23_out;42;14574;75;1000000.0;0;0
location;CLT_23_in;CLT_23_out;43;14574;33;1000000.0;0;0
location;CLT_23_in;CLT_23_out;44;14574;15;1000000.0;0;0
location;CLT_23_in;CLT_23_out;45;14574;41;1000000.0;0;0
location;CLT_23_in;CLT_23_out;46;14574;34;1000000.0;0;0
location;CLT_23_in;CLT_23_out;47;14574;91;1000000.0;0;0
location;CLT_23_in;CLT_23_out;48;14574;12;1000000.0;0;0
location;CLT_23_in;CLT_23_out;49;14574;41;1000000.0;0;0
location;CLT_24_in;CLT_24_out;0;22981;11;1000000.0;0;0
location;CLT_24_in;CLT_24_out;1;22981;92;1000000.0;0;0
location;CLT_24_in;CLT_24_out;2;22981;43;1000000.0;0;0
location;CLT_24_in;CLT_24_out;3;22981;44;1000000.0;0;0
location;CLT_24_in;CLT_24_out;4;22981;99;1000000.0;0;0
location;CLT_24_in;CLT_24_out;5;22981;28;1000000.0;0;0
location;CLT_24_in;CLT_24_out;6;22981;98;1000000.0;0;0
location;CLT_24_in;CLT_24_out;7;22981;27;1000000.0;0;0
location;CLT_24_in;CLT_24_out;8;22981;86;1000000.0;0;0
location;CLT_24_in;CLT_24_out;9;22981;86;1000000.0;0;0
location;CLT_24_in;CLT_24_out;10;22981;73;1000000.0;0;0
location;CLT_24_in;CLT_24_out;11;22981;43;1000000.0;0;0
location;CLT_24_in;CLT_24_out;12;22981;96;1000000.0;0;0
location;CLT_24_in;CLT_24_out;13;22981;91;1000000.0;0;0
location;CLT_24_in;CLT_24_out;14;22981;54;1000000.0;0;0
location;CLT_24_in;CLT_24_out;15;22981;98;1000000.0;0;0
location;CLT_24_in;CLT_24_out;16;22981;96;1000000.0;0;0
location;CLT_24_in;CLT_24_out;17;22981;37;1000000.0;0;0
location;CLT_24_in;CLT_24_out;18;22981;30;1000000.0;0;0
location;CLT_24_in;CLT_24_out;19;22981;78;1000000.0;0;0
location;CLT_24_in;CLT_24_out;20;22981;60;1000000.0;0;0
location;CLT_24_in;CLT_24_out;21;22981;74;1000000.0;0;0
location;CLT_24_in;CLT_24_out;22;22981;86;1000000.0;0;0
location;CLT_24_in;CLT_24_out;23;22981;52;1000000.0;0;0
location;CLT_24_in;CLT_24_out;24;22981;83;1000000.0;0;0
location;CLT_24_in;CLT_24_out;25;22981;15;1000000.0;0;0
location;CLT_24_in;CLT_24_out;26;22981;10;1000000.0;0;0
location;CLT_24_in;CLT_24_out;27;22981;33;1000000.0;0;0
location;CLT_24_in;CLT_24_out;28;22981;84;1000000.0;0;0
location;CLT_24_in;CLT_24_out;29;22981;47;1000000.0;0;0
location;CLT_24_in;CLT_24_out;30;22981;22;1000000.0;0;0
location;CLT_24_in;CLT_24_out;31;22981;46;1000000.0;0;0
location;CLT_24_in;CLT_24_out;32;22981;24;1000000.0;0;0
location;CLT_24_in;CLT_24_out;33;22981;85;1000000.0;0;0
location;CLT_24_in;CLT_24_out;34;22981;22;1000000.0;0;0
location;CLT_24_in;CLT_24_out;35;22981;68;1000000.0;0;0
location;CLT_24_in;CLT_24_out;36;22981;66;1000000.0;0;0
location;CLT_24_in;CLT_24_out;37;22981;83;1000000.0;0;0
location;CLT_24_in;CLT_24_out;38;22981;42;1000000.0;0;0
location;CLT_24_in;CLT_24_out;39;22981;68;1000000.0;0;0
location;CLT_24_in;CLT_24_out;40;22981;74;1000000.0;0;0
location;CLT_24_in;CLT_24_out;41;22981;23;1000000.0;0;0
location;CLT_24_in;CLT_24_out;42;22981;38;1000000.0;0;0
location;CLT_24_in;CLT_24_out;43;22981;74;1000000.0;0;0
location;CLT_24_in;CLT_24_out;44;22981;58;1000000.0;0;0
location;CLT_24_in;CLT_24_out;45;22981;54;1000000.0;0;0
location;CLT_24_in;CLT_24_out;46;22981;83;1000000.0;0;0
location;CLT_24_in;CLT_24_out;47;22981;37;1000000.0;0;0
location;CLT_24_in;CLT_24_out;48;22981;89;1000000.0;0;0
location;CLT_24_in;CLT_24_out;49;22981;64;1000000.0;0;0
location;CLT_25_in;CLT_25_out;0;28279;44;1000000.0;0;0
location;CLT_25_in;CLT_25_out;1;28279;33;1000000.0;0;0
location;CLT_25_in;CLT_25_out;2;28279;51;1000000.0;0;0
location;CLT_25_in;CLT_25_out;3;28279;63;1000000.0;0;0
location;CLT_25_in;CLT_25_out;4;28279;87;1000000.0;0;0
location;CLT_25_in;CLT_25_out;5;28279;59;1000000.0;0;0
location;CLT_25_in;CLT_25_out;6;28279;11;1000000.0;0;0
location;CLT_25_in;CLT_25_out;7;28279;39;1000000.0;0;0
location;CLT_25_in;CLT_25_out;8;28279;51;1000000.0;0;0
location;CLT_25_in;CLT_25_out;9;28279;99;1000000.0;0;0
location;CLT_25_in;CLT_25_out;10;28279;69;1000000.0;0;0
location;CLT_25_in;CLT_25_out;11;28279;46;1000000.0;0;0
location;CLT_25_in;CLT_25_out;12;28279;45;1000000.0;0;0
location;CLT_25_in;CLT_25_out;13;28279;80;1000000.0;0;0
location;CLT_25_in;CLT_25_out;14;28279;56;1000000.0;0;0
location;CLT_25_in;CLT_25_out;15;28279;81;1000000.0;0;0
location;CLT_25_in;CLT_25_out;16;28279;73;1000000.0;0;0
location;CLT_25_in;CLT_25_out;17;28279;20;1000000.0;0;0
location;CLT_25_in;CLT_25_out;18;28279;37;1000000.0;0;0
location;CLT_25_in;CLT_25_out;19;28279;47;1000000.0;0;0
location;CLT_25_in;CLT_25_out;20;28279;94;1000000.0;0;0
location;CLT_25_in;CLT_25_out;21;28279;47;1000000.0;0;0
location;CLT_25_in;CLT_25_out;22;28279;24;1000000.0;0;0
location;CLT_25_in;CLT_25_out;23;28279;18;1000000.0;0;0
location;CLT_25_in;CLT_25_out;24;28279;99;1000000.0;0;0
location;CLT_25_in;CLT_25_out;25;28279;73;1000000.0;0;0
location;CLT_25_in;CLT_25_out;26;28279;48;1000000.0;0;0
location;CLT_25_in;CLT_25_out;27;28279;68;1000000.0;0;0
location;CLT_25_in;CLT_25_out;28;28279;72;1000000.0;0;0
location;CLT_25_in;CLT_25_out;29;28279;12;1000000.0;0;0
location;CLT_25_in;CLT_25_out;30;28279;94;1000000.0;0;0
location;CLT_25_in;CLT_25_out;31;28279;94;1000000.0;0;0
location;CLT_25_in;CLT_25_out;32;28279;82;1000000.0;0;0
location;CLT_25_in;CLT_25_out;33;28279;72;1000000.0;0;0
location;CLT_25_in;CLT_25_out;34;28279;35;1000000.0;0;0
location;CLT_25_in;CLT_25_out;35;28279;76;1000000.0;0;0
location;CLT_25_in;CLT_25_out;36;28279;44;1000000.0;0;0
location;CLT_25_in;CLT_25_out;37;28279;71;1000000.0;0;0
location;CLT_25_in;CLT_25_out;38;28279;42;1000000.0;0;0
location;CLT_25_in;CLT_25_out;39;28279;47;1000000.0;0;0
location;CLT_25_in;CLT_25_out;40;28279;54;1000000.0;0;0
location;CLT_25_in;CLT_25_out;41;28279;76;1000000.0;0;0
location;CLT_25_in;CLT_25_out;42;28279;46;1000000.0;0;0
location;CLT_25_in;CLT_25_out;43;28279;24;1000000.0;0;0
location;CLT_25_in;CLT_25_out;44;28279;67;1000000.0;0;0
location;CLT_25_in;CLT_25_out;45;28279;84;1000000.0;0;0
location;CLT_25_in;CLT_25_out;46;28279;80;1000000.0;0;0
location;CLT_25_in;CLT_25_out;47;28279;44;1000000.0;0;0
location;CLT_25_in;CLT_25_out;48;28279;39;1000000.0;0;0
location;CLT_25_in;CLT_25_out;49;28279;35;1000000.0;0;0
location;CLT_26_in;CLT_26_out;0;75179;87;1000000.0;0;0
location;CLT_26_in;CLT_26_out;1;75179;67;1000000.0;0;0
location;CLT_26_in;CLT_26_out;2;75179;87;1000000.0;0;0
location;CLT_26_in;CLT_26_out;3;75179;95;1000000.0;0;0
location;CLT_26_in;CLT_26_out;4;75179;63;1000000.0;0;0
location;CLT_26_in;CLT_26_out;5;75179;12;1000000.0;0;0
location;CLT_26_in;CLT_26_out;6;75179;44;1000000.0;0;0
location;CLT_26_in;CLT_26_out;7;75179;34;1000000.0;0;0
location;CLT_26_in;CLT_26_out;8;75179;84;1000000.0;0;0
location;CLT_26_in;CLT_26_out;9;75179;40;1000000.0;0;0
location;CLT_26_in;CLT_26_out;10;75179;38;1000000.0;0;0
location;CLT_26_in;CLT_26_out;11;75179;94;1000000.0;0;0
location;CLT_26_in;CLT_26_out;12;75179;99;1000000.0;0;0
location;CLT_26_in;CLT_26_out;13;75179;50;1000000.0;0;0
location;CLT_26_in;CLT_26_out;14;75179;97;1000000.0;0;0
